model_94_4,train_losses,test_losses,train_accuracies,test_accuracies
1,0.058374480183782246,0.02764601828688282,51,50
2,0.045099699291689645,0.026155698097358317,53,50
3,0.032308704251873085,0.029816387821052035,54,50
4,0.024049909464244186,0.023276617971517272,54,50
5,0.020569545441660387,0.020568472349037557,54,50
6,0.019344899289566894,0.019749088054996426,57,58
7,0.019120914797330725,0.019570888856710014,59,54
8,0.019251038288247996,0.01961697966365491,60,53
9,0.019440496019248306,0.019781275825985406,61,54
10,0.019556303990298306,0.020012314541865202,61,54
11,0.019547304973520082,0.020233380592475505,61,53
12,0.019418051659033216,0.020363523293349704,61,53
13,0.01920750184819616,0.020367445834612443,62,51
14,0.01896425927507466,0.02026935073278718,62,50
15,0.018728015880132544,0.020122606117846602,62,50
16,0.018521625034768004,0.01997341998552872,61,52
17,0.018352000620858424,0.01984569783938133,61,52
18,0.018215688523547404,0.019744332058955046,61,53
19,0.01810479433885936,0.01966412870560662,62,55
20,0.018011033791920233,0.01959706918667939,61,55
21,0.017927722684268295,0.019536159301208236,61,54
22,0.017850319758571428,0.019476895615205925,60,53
23,0.01777617029588798,0.019417162668907036,61,53
24,0.017703968646197485,0.01935659525758129,62,53
25,0.01763316667799292,0.019295750027996,61,52
26,0.017563562968681598,0.01923553014205674,61,52
27,0.017495022508604772,0.019176769054542155,61,52
28,0.01742735299570807,0.019120129488282286,61,52
29,0.017360254865268182,0.019066041809017376,62,51
30,0.01729331615156141,0.01901476160954621,62,50
31,0.01722600516574136,0.018966437901480723,62,50
32,0.017157667926673233,0.01892117777113187,63,50
33,0.0170874844851165,0.018879109014899045,63,50
34,0.017014408676788724,0.018840474597478316,63,49
35,0.016937053409116023,0.018805885213916584,63,49
36,0.01685354794407713,0.01877692139754861,63,50
37,0.016761244242561275,0.018757744360778292,63,51
38,0.016655968245247316,0.01876054729445506,63,52
39,0.016529333103319693,0.018829289634348982,63,52
40,0.016358588790071422,0.019168410260798567,64,55
41,0.01614115990955254,0.020019002890182755,65,56
42,0.016252784700743084,0.019885533441931516,66,57
43,0.016302319115092015,0.018597094184261257,67,61
44,0.015826781826286482,0.018350868912066443,67,59
45,0.016673872311567438,0.018079548569048864,63,58
46,0.01702122891257549,0.019985851089833147,67,53
47,0.01682114935126798,0.019949849126702647,64,55
48,0.016392364134562427,0.019491732625638025,65,55
49,0.016221692400245832,0.01851237173807823,67,58
50,0.015792193533531552,0.0181923448029211,68,57
51,0.015259011423793333,0.018347413863165903,69,57
52,0.014943500209985108,0.018648916381900593,70,61
53,0.014849137257913063,0.018811667369583906,70,61
54,0.015125625156636896,0.01856285333633423,69,61
55,0.014805772695048102,0.019105779417490556,71,64
56,0.014667966242494255,0.01912614299079119,70,61
57,0.015062107736694402,0.01994418138164585,70,64
58,0.01479771071723823,0.019228015410698067,70,60
59,0.014988408712991353,0.020669134491581028,70,60
60,0.014846544134719619,0.019110715995400637,71,56
61,0.01474977239709476,0.020058151018821586,71,61
62,0.014620953656989953,0.019232951483484043,72,57
63,0.01429411768913269,0.019331683546809825,73,61
64,0.01411290344750059,0.019428082947003638,73,58
65,0.014075861280334407,0.019019282470315188,73,63
66,0.013790471415067541,0.019833208645804453,73,60
67,0.014221813208584127,0.018812599828687764,72,61
68,0.013840891934674361,0.020730991484755178,74,62
69,0.013818909125081423,0.01971883844521086,72,60
70,0.013939796979057378,0.023220747204150183,73,61
71,0.014059221885841468,0.019317617355766942,73,56
72,0.01338203129326475,0.020842609264082827,73,61
73,0.013571357097605178,0.02093860759573468,73,61
74,0.013449532011973447,0.020798482632232926,74,61
75,0.013654808032101598,0.01937383211265176,73,61
76,0.013751544893301767,0.021415994834091703,74,59
77,0.01343987663758212,0.021868326906430518,73,60
78,0.013187753100847376,0.023854691093250856,75,61
79,0.013926872790887439,0.02051133169966229,74,59
80,0.013200510036328742,0.02057097675436634,76,62
81,0.013035521360820737,0.02098493151745554,75,60
82,0.012829750198228606,0.020500018940133563,76,59
83,0.013763068500777772,0.021058325545262484,75,60
84,0.014455868894683904,0.019357441845586746,70,53
85,0.013843664385635278,0.017981869689488814,73,59
86,0.013459465755470868,0.018367249076649293,73,60
