model_94_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.06387838553846552,0.053338783500838455,52,58
2,0.043468090278630175,0.04904764760149657,51,58
3,0.03785260855481866,0.04606862224801613,53,58
4,0.037118708417656715,0.041468692521979336,51,58
5,0.03949924774384231,0.03503597000219526,50,58
6,0.04693555108616861,0.02243265009274448,50,58
7,0.047868124018894155,0.018971062054599287,46,67
8,0.038596361138847436,0.019042825611838458,47,69
9,0.034269770745481,0.019733784407594778,48,68
10,0.02988982280988372,0.02001948817803042,48,68
11,0.026941087138786745,0.019649682688887102,48,68
12,0.02568862076555745,0.019411882779894085,49,69
13,0.025211644976326587,0.01934638423641233,49,69
14,0.024901332480184148,0.019374565921560692,49,68
15,0.024532506573066284,0.01941954872033892,49,68
16,0.024111867754646903,0.019441839117203315,49,68
17,0.023708759666828626,0.019445140431397154,49,68
18,0.02335679531097412,0.019445792601926484,49,68
19,0.023049553994382365,0.019450770242370827,50,68
20,0.02277037628581015,0.019458534508726023,50,67
21,0.022509711645962147,0.019466188267199664,50,68
22,0.02226507945007153,0.01947234842899072,49,67
23,0.022036299276887703,0.019476980188467205,49,67
24,0.021822793698042967,0.019480672195880084,50,67
25,0.021623039781377557,0.019483842553883572,52,68
26,0.021435118391272726,0.019486479080506484,53,68
27,0.021257434266336847,0.01948841035801129,53,68
28,0.02108885652563545,0.01948954284626202,54,68
29,0.020928514271639706,0.01948985696709069,54,68
30,0.02077559915821204,0.019489366207679694,55,68
31,0.020629344629437735,0.01948804489887544,55,68
32,0.0204890239104796,0.019485851708989945,56,67
33,0.02035398201996021,0.01948273834520883,56,67
34,0.02022360630249709,0.01947864650809852,56,67
35,0.020097313034400512,0.01947353312568943,57,67
36,0.019974514473690076,0.019467344249251985,57,67
37,0.019854615377576164,0.019460004176536615,57,67
38,0.01973699652746822,0.019451428938956156,58,66
39,0.019620986466997125,0.01944146539172987,59,66
40,0.019505886415417274,0.019429885122897853,60,67
41,0.019390981116991366,0.019416381842898626,59,67
42,0.019275589739338735,0.019400717133153094,59,70
43,0.019159155883146137,0.019383249056600306,60,70
44,0.01904112556007471,0.01936519189472616,60,69
45,0.0189203210091323,0.019347960931541276,61,70
46,0.018796013044507315,0.0193386982827291,61,70
47,0.018683190560072994,0.019285157214116007,61,72
48,0.01876796859033992,0.01906593611640652,62,71
49,0.018738122200697996,0.018650074074738218,62,74
50,0.01908470954787865,0.01874122915476778,59,73
51,0.019066268004728167,0.018435293305529295,62,75
52,0.019142500470193585,0.018548281523433043,56,75
53,0.019243683038132915,0.019106961079757578,62,72
54,0.01895713015888514,0.019908564369173817,60,67
55,0.018227005406711877,0.01985335480557741,63,68
56,0.01781928994682398,0.019205729891784,63,69
57,0.01753413462906741,0.019146813528381126,64,70
58,0.01751782920923126,0.019144899653692315,65,70
59,0.01768292161855805,0.018955641419348055,64,70
60,0.01766464609778329,0.01927739338283121,66,72
61,0.01762375711055284,0.019283576603353458,65,65
62,0.017312486118145204,0.019589947522991764,66,70
63,0.01719256384988849,0.020025419927861568,67,63
64,0.017372956503643077,0.019500020646700894,66,65
65,0.017089163855220496,0.01995237465322453,66,64
66,0.016922420196318896,0.019978290491730628,66,65
67,0.016517252332708808,0.019798865718563107,67,64
68,0.016563276293572415,0.018836672723728375,67,63
69,0.016312588734573193,0.01943899462692929,68,69
70,0.016195134969239824,0.019585728645324707,67,64
71,0.016190355078557903,0.019625195186503613,66,67
72,0.015706119242678868,0.017582765460884484,68,64
73,0.015662329250507142,0.021158691740384067,67,64
74,0.015212997224893462,0.01806090130423107,68,67
75,0.01556145240751545,0.019139299862576228,67,65
76,0.015114667408921745,0.020057376718869174,69,66
77,0.01557363204741746,0.01897744714778705,67,60
78,0.015164778272757369,0.023298115625868747,69,67
79,0.015298355094502482,0.021028794511391297,69,63
80,0.015177099959234174,0.02127482334192652,68,65
81,0.015140230669064468,0.018722274442658806,68,65
82,0.01449446048629418,0.01868980861928341,70,62
83,0.014938687474540111,0.022608519905675067,69,62
