model_94_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.08655618206292641,0.06791966028933255,54,42
2,0.03343655719977467,0.02835780213463981,46,57
3,0.027129354471919918,0.034362060843773606,51,57
4,0.02334359338303574,0.03394205558974788,50,57
5,0.020843562458743567,0.030701025476995505,54,57
6,0.0191638514775188,0.027728612130542972,56,59
7,0.01816038111177813,0.025349635560557526,56,59
8,0.01753406790124268,0.023574451230606943,57,57
9,0.017196565365590968,0.022572512896555774,58,58
10,0.017087432767162805,0.02218024010928172,58,58
11,0.01705792871843867,0.021974840254153846,58,58
12,0.017024113851435044,0.021810148122175684,58,58
13,0.01700216519231556,0.021725179451816488,59,59
14,0.016986925436669038,0.02166146770963129,60,59
15,0.016968108400577258,0.021598044993742457,60,59
16,0.016950161892826818,0.02154757166808506,60,59
17,0.01693086276034347,0.02150172951086512,60,58
18,0.016909886558516687,0.021463033725630562,61,58
19,0.016887355627132065,0.021430869709770633,61,58
20,0.016862669787487062,0.021403345296967705,61,58
21,0.01683591869698853,0.021379904364639858,61,58
22,0.016806919409447358,0.021359093346685735,61,57
23,0.016775695466193834,0.021340161561965942,61,58
24,0.016742209802154732,0.021322115974606207,62,58
25,0.016706395049055082,0.021303923624866414,62,58
26,0.01666811659556477,0.021284427282945165,62,58
27,0.01662711298265377,0.021262247045085114,62,59
28,0.016583022324978804,0.021235961959047138,62,59
29,0.01653532508541556,0.021204040860230068,63,60
30,0.016483379011394596,0.021164901414007512,63,60
31,0.016426406612917156,0.0211168960580286,63,60
32,0.01636352083262275,0.02105821247370738,63,60
33,0.01629373280941939,0.020987044527845562,63,59
34,0.016216015364943433,0.020901967332048237,64,58
35,0.016129466039793833,0.02080340486652446,65,58
36,0.016033745989078235,0.02069703700407496,66,58
37,0.01593005143794693,0.02059811072529487,66,59
38,0.015822606802988453,0.020525339639411784,67,58
39,0.01571295867447092,0.020467304958487458,66,58
40,0.015553152360835997,0.02047658978768115,67,59
41,0.016517756052878724,0.02112754335943258,64,59
42,0.015869853939829755,0.019812273529340636,66,59
43,0.01582478700565691,0.020273723129956227,66,61
44,0.015600296880016807,0.020189491083037178,65,59
45,0.015487114296239965,0.020402944312905364,67,59
46,0.015397830044522005,0.020382272747327696,68,60
47,0.01529631663520797,0.020340852579980525,68,59
48,0.01521152101394509,0.020316633975730754,68,59
49,0.015121131947561473,0.020323393479833064,68,59
50,0.015031857713430869,0.020336012795286358,68,59
51,0.014965403918959513,0.020439570242503903,68,60
52,0.014897600317201694,0.020640617833947234,69,60
53,0.014820655353930817,0.020664124556307523,69,59
54,0.01478412002325058,0.02072212887260149,69,60
55,0.014738469627224096,0.020921504722451262,70,61
56,0.014653551478345855,0.021026313304901123,69,60
57,0.014822118172124654,0.021031776689133554,69,60
58,0.01521963344401672,0.021511053701616684,70,59
59,0.014769176162090622,0.02027594986951576,69,60
60,0.014647425348017397,0.02072923532072103,69,60
61,0.014590994212306849,0.021269277581628762,70,60
62,0.014510847002017397,0.021174769356565655,70,61
63,0.014455879874089184,0.02129450721560784,70,61
64,0.014440339903871552,0.02146160433877189,70,60
65,0.014462483154625451,0.021640911417187384,70,61
66,0.014394776097365789,0.02155294564535033,70,62
67,0.014511976484991923,0.02155745198141854,70,62
68,0.01445374424968447,0.02113226056098938,69,62
69,0.014334307185241155,0.021749136020552437,69,62
70,0.014342732101428408,0.021873143484007637,71,64
71,0.01436643665578185,0.022470374152345478,70,62
72,0.01447952663948556,0.023077051594572247,70,62
73,0.01462652296328745,0.023270314594484726,71,63
74,0.014668365924799141,0.022619495414338022,70,61
75,0.014983504572335412,0.021837426244087937,69,60
76,0.014226422652977855,0.020482019995743374,69,61
77,0.014166219206918188,0.02153923713935996,70,62
78,0.014479109657411816,0.023457599136064638,69,61
79,0.01478311701231644,0.023882502092505403,71,61
80,0.014789130256957366,0.025557530376146425,70,62
81,0.014273770278742333,0.021722441012004635,71,60
82,0.015034225182372983,0.022105553802454245,66,62
83,0.01639637676607661,0.025486699815066356,68,58
84,0.015577692945464319,0.021064151570482074,67,61
85,0.015238711751308762,0.023405257261024333,70,60
86,0.014696097048390814,0.0205906129108285,69,65
87,0.015441789784852196,0.01997220235050849,65,62
88,0.016113287761431783,0.01946985777818932,64,60
89,0.015710547315974197,0.01939413345085,66,63
90,0.01593475294213335,0.01962806537466229,64,56
91,0.016143837959325613,0.02238282223917403,64,51
92,0.016438081359662928,0.02655251352292187,65,50
93,0.016497626462403464,0.025135946723650087,67,51
94,0.01570284629569334,0.023448394154602627,68,53
95,0.014904545385296605,0.023781889452124543,69,50
96,0.014754723162711168,0.020749230992119266,69,56
97,0.014081426653541437,0.02032024792905124,71,60
98,0.013766603121737471,0.020621808070056844,70,59
99,0.01376689037605494,0.02099509115489024,71,57
100,0.013792925960376482,0.02125339294379612,71,58
101,0.013727234128643484,0.02147435354736616,71,59
102,0.013653118006822442,0.021765692616408726,71,58
103,0.013586584384701833,0.02206720327431301,71,57
104,0.013531325494541842,0.022296437677347434,72,57
105,0.013477303275541096,0.02244921506575818,72,56
106,0.013403608268048582,0.02263826975282633,71,56
107,0.013303131992075624,0.022929352409434767,72,57
108,0.01318353571060325,0.023116081953048706,72,57
109,0.013141152675913162,0.023419941371341922,72,57
110,0.013002138991816705,0.022873476991113625,70,59
111,0.013223839156767902,0.020396788165254413,72,56
112,0.013418867745820214,0.022971355127838423,73,61
113,0.012833829186543697,0.02175901802080982,73,62
114,0.013607320853141175,0.021404164017371413,72,61
115,0.013205543410878222,0.02151735323779988,72,60
116,0.01285567385058443,0.022981883782260824,73,52
117,0.013511738919911264,0.023836648689126067,71,53
118,0.014267833167765321,0.02318968694165068,72,48
119,0.013956732296643137,0.020073786659060785,70,59
120,0.013658456880004466,0.02171849473467413,71,59
121,0.013802574211809816,0.022399639183620236,71,54
122,0.013457445725172507,0.02331865283678163,71,56
123,0.012946291568399477,0.021486467347954803,74,61
124,0.012132306935406532,0.021922278516697435,74,61
125,0.012073719764457029,0.022348254356744153,75,60
126,0.012410597014827888,0.02321948251634274,73,56
127,0.012609821282515005,0.021852692905462014,74,64
128,0.012904886187625532,0.021113170205422166,73,59
129,0.012735022779773264,0.02142036073612717,75,62
130,0.012092144361564092,0.023898144937911123,76,60
131,0.013273908247967729,0.02310819558377536,73,59
132,0.013533575820321796,0.023060967337410403,73,55
133,0.013354458540928465,0.023010659892604035,74,51
134,0.013574258557387761,0.02499222418047347,73,57
135,0.012661069882016223,0.023320965609460505,74,52
136,0.013875849169342458,0.02337424428957813,72,56
137,0.01335306027356316,0.022343523097488115,72,57
138,0.01357037085695427,0.023259613873823633,74,52
139,0.013367204355592487,0.021923874909023068,72,57
140,0.013217131255053673,0.022480144815624884,74,58
141,0.012867673041940737,0.020204396742694784,73,63
142,0.012016612316380028,0.02136731541381692,76,61
143,0.011999308875128002,0.022235834373618073,76,62
144,0.011873668983203023,0.024404411608318112,75,60
145,0.01200234514324605,0.02264171782529579,75,57
146,0.013335072380654952,0.020374273916460434,73,63
147,0.01377517874000453,0.02056370591217617,72,57
148,0.013327688291794112,0.02150722438434385,74,61
149,0.012572839104828714,0.023381374354632396,74,55
150,0.013390856004562699,0.023654266910732916,72,65
151,0.012963252157724205,0.02024902656393231,72,65
152,0.01299947450140945,0.022608094057946834,73,61
153,0.012739280880499287,0.021411806907293933,73,65
154,0.012571160720676934,0.025415184362879338,75,60
155,0.01227368351792087,0.023415635216910886,74,60
156,0.012179274894610173,0.024110656301930267,74,56
157,0.012075355386032778,0.025778298670390866,75,60
158,0.0117286192644544,0.02483125958802565,75,59
159,0.011782863999114317,0.025145728633088886,75,59
160,0.011404432481577416,0.030652152479819533,76,58
