model_2_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.04951951580763865,0.04981200987437986,57,63
2,0.03871019701121234,0.048770615233565275,67,59
3,0.03578540967667804,0.04679603790337185,70,62
4,0.034303389207906085,0.04686674194515876,72,59
5,0.03285479245065641,0.0463107335117628,73,62
6,0.03211880049535206,0.04641051759135048,75,62
7,0.03146827962844312,0.04646008981848663,74,60
8,0.031067323315293847,0.046650755799041606,76,60
9,0.030755378869401308,0.046827948318337496,76,61
10,0.030543667397328784,0.04703557097686911,76,62
11,0.030380266648130257,0.04723303048115856,77,62
12,0.030262083472574457,0.04743233604251214,76,61
13,0.030168528316401634,0.047621224005267304,76,61
14,0.030096576901293602,0.04780266448011938,76,61
15,0.03003747238456702,0.0479727769797703,76,61
16,0.02998918338733561,0.04813232174459493,77,61
17,0.029947784549298407,0.0482802762175506,77,61
18,0.029912024329439933,0.04841708630885718,77,61
19,0.0298800734850038,0.048542814997007265,77,61
20,0.029851198822510343,0.048657995912263975,77,60
21,0.02982451713510922,0.04876310814101741,77,60
22,0.029799617607803905,0.04885877696972973,77,60
23,0.029776063692920348,0.04894563162101889,77,60
24,0.0297536396679758,0.04902432380982165,77,61
25,0.02973213150095539,0.049095499065687075,77,61
26,0.0297114238330797,0.049159788860464994,77,61
27,0.02969142037029026,0.04921779767522272,77,61
28,0.029672061695772058,0.049270100751013124,77,61
29,0.02965330539130363,0.0493172362165631,77,60
30,0.02963512412765447,0.049359713522893076,77,60
31,0.02961749880879867,0.04939799938561781,77,60
32,0.029600419761503443,0.049432523970334034,77,60
33,0.029583876185557422,0.049463683704160294,77,59
34,0.02956786347913141,0.04949183902650509,77,58
35,0.0295523734090208,0.049517324510610326,77,58
36,0.029537400590772388,0.049540433681236125,77,58
37,0.029522941299095874,0.04956143757082381,77,58
38,0.02950898523465926,0.04958058303257205,77,58
39,0.02949552535384643,0.04959807474658175,77,58
40,0.02948255282865853,0.04961411851756978,77,58
41,0.029470054323182386,0.04962888078869514,78,58
42,0.02945802129116379,0.049642514507725555,78,58
43,0.029446437485328242,0.04965516193857733,78,58
44,0.029435293013308227,0.04966693104438062,78,58
45,0.029424571784354057,0.049677939347501074,77,58
46,0.029414261464311295,0.04968826950721021,77,58
47,0.02940434220583499,0.04969801261739911,77,58
48,0.02939480370959314,0.049707226595788634,77,58
49,0.029385626785644964,0.0497159867916467,77,58
50,0.02937679784763761,0.049724337627302925,78,59
51,0.0293683020570198,0.04973232408739486,78,59
