model_2_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.04436736682827553,0.03733377778617135,53,70
2,0.04027807833103651,0.037229427238450435,60,74
3,0.03856373770853107,0.03750604238823382,63,75
4,0.03750957344355208,0.03800612927353295,65,72
5,0.036900753385565255,0.03854206182660848,67,73
6,0.036539105752880656,0.039034225427321274,68,73
7,0.036309776681192805,0.039469929072108584,68,73
8,0.03615348787789934,0.039849307632794345,68,72
9,0.03604105831531996,0.04017718560504217,69,72
10,0.03595601139443644,0.0404595301969208,69,72
11,0.03588854918319188,0.040702493738954085,69,72
12,0.03583268014232764,0.04091192662280842,69,72
13,0.03578465711534693,0.04109310603489841,68,72
14,0.035742108138759485,0.04125067765695335,68,72
15,0.03570351054829158,0.04138864043855319,69,72
16,0.03566787296466613,0.04151041577332211,69,71
17,0.035634547873829185,0.041618873820687734,70,70
18,0.03560310669159621,0.04171642769862265,69,70
19,0.035573257355207805,0.04180507633807885,70,70
20,0.035544804307851896,0.041886476052068446,70,70
21,0.035517603996094695,0.04196198404270367,70,70
22,0.03549155184392179,0.04203272648971446,70,70
23,0.03546656574426072,0.04209961399544765,70,70
24,0.035442575042167405,0.042163388790005314,70,70
25,0.035419529174151046,0.04222466040701762,71,68
26,0.03539737560106127,0.042283911774628355,71,68
27,0.03537606717495436,0.04234153989457736,71,68
28,0.0353555599625191,0.0423978675891013,71,68
29,0.03533581394827768,0.04245313501706088,71,68
30,0.0353167864713776,0.042507555580487216,71,68
31,0.03529844260617589,0.04256128481704823,71,68
32,0.03528074324131012,0.04261444193603348,71,68
33,0.035263654723596036,0.04266713287708533,71,68
34,0.03524714232830519,0.042719427686538136,71,68
35,0.03523117501414224,0.042771381835867886,71,68
36,0.035215721137068244,0.04282304296528336,71,68
37,0.035200751899333485,0.04287443674393814,71,68
38,0.03518623689587196,0.04292558818838022,71,68
39,0.03517215328939845,0.04297651296114399,71,68
40,0.03515847455919459,0.043027215630468664,71,68
41,0.03514517689688822,0.04307770685557902,71,67
42,0.0351322383693095,0.04312798250330626,71,67
43,0.03511963841620456,0.043178045619143186,71,67
44,0.035107357448406436,0.04322789076470981,71,67
45,0.03509537580977665,0.04327751685233012,71,67
46,0.03508368027344179,0.043326913222779324,71,67
47,0.03507225031263373,0.04337608052866302,71,67
48,0.035061073035336614,0.043425009198432424,71,67
49,0.035050133305988954,0.04347369618659472,71,67
50,0.03503941876834698,0.04352213192160112,71,67
51,0.03502891709965267,0.04357031422809963,71,67
52,0.03501861848857965,0.043618234404682245,71,67
53,0.035008506527107755,0.043665889840926564,71,67
54,0.034998577498318105,0.043713277708875,71,67
55,0.03498882035191139,0.04376038876328155,71,67
56,0.0349792254774758,0.043807221807702613,71,67
57,0.034969784771458484,0.043853772165131394,71,67
58,0.03496049321099613,0.04390004005310309,71,67
59,0.034951340248075766,0.043946018401723706,71,66
60,0.034942320324061964,0.043991706884690444,71,66
61,0.03493342865049169,0.0440371072422849,71,66
62,0.03492466023798739,0.04408221349228908,71,66
63,0.03491600694951047,0.04412702367688617,71,66
64,0.03490746560391415,0.0441715400801958,71,66
65,0.03489903000633368,0.04421576204961234,71,65
66,0.034890699118710636,0.044259683820453005,71,65
67,0.03488246754983838,0.04430331431166099,71,65
68,0.0348743297410815,0.0443466432990819,71,65
69,0.03486628194203537,0.04438968350852493,71,65
70,0.03485832555910175,0.04443242950161008,71,65
71,0.03485045279009958,0.04447487910298535,71,65
72,0.034842663400628596,0.04451703524937595,71,65
73,0.0348349520329679,0.04455890566328146,71,65
74,0.03482731922288959,0.0446004805556179,71,65
75,0.03481976152136085,0.04464176623490605,71,65
76,0.034812274642204974,0.044682773142835516,71,65
77,0.0348048597574234,0.04472348931497031,71,65
78,0.03479751221249613,0.044763925301767614,71,64
79,0.03479023227530919,0.04480407849280504,71,64
80,0.0347830160280292,0.044843951389737374,71,64
81,0.03477586581465903,0.04488355051862062,71,64
82,0.034768774469247025,0.04492287305149719,71,64
83,0.034761746077055344,0.044961922468930264,71,64
84,0.034754775916592456,0.04500070649341945,71,64
85,0.03474786271539967,0.04503921914274675,71,64
86,0.03474100540193279,0.04507746150458816,71,64
87,0.034734205650479605,0.045115447609964075,71,64
88,0.034727459476235206,0.0451531693013045,71,64
89,0.03472076470262549,0.04519063310466544,71,64
90,0.03471412380759636,0.04522784250061007,71,64
91,0.034707533844401325,0.045264793791040016,71,64
92,0.03470099226812298,0.04530149807025046,71,64
93,0.0346945031640235,0.04533795131384021,71,64
94,0.034688060203295075,0.04537415809004846,71,64
95,0.03468166429005312,0.045410123619720015,71,64
96,0.03467531683069936,0.04544584812039006,71,64
97,0.03466901698808991,0.045481329416706615,71,64
98,0.03466275903616059,0.04551657370842286,71,64
99,0.03465654823217499,0.0455515896969468,71,64
100,0.034650382500016286,0.04558636933347605,71,64
101,0.03464425815625137,0.04562091598980618,71,64
102,0.034638176942139526,0.04565524228297881,71,64
103,0.034632139125566806,0.04568934125186753,71,64
104,0.03462614179327247,0.04572321702964115,71,64
105,0.034620187289259405,0.04575687364070085,72,64
106,0.034614270724607314,0.045790313477933844,72,64
107,0.03460839598366384,0.04582353534489653,72,64
108,0.03460256015316824,0.045856543701060494,72,64
109,0.03459676480695103,0.045889341591918556,72,64
110,0.03459100549140673,0.0459219308665199,72,64
111,0.0345852859234542,0.04595431533173053,72,64
112,0.03457960389303357,0.04598649324726884,72,64
113,0.03457395899831579,0.04601846994274724,72,64
114,0.03456834996684214,0.04605024683214452,72,64
115,0.0345627773343847,0.04608182358915788,72,64
116,0.0345572432775176,0.046113203803118126,72,64
117,0.034551742639434474,0.04614439258610245,72,64
118,0.03454627562104986,0.046175383412054856,72,64
119,0.034540843762708516,0.046206193031185734,72,64
120,0.034535447198353456,0.046236805998495896,72,64
121,0.03453008472249749,0.046267235583632535,72,64
