model_3_5,train_losses,test_losses,train_accuracies,test_accuracies
1,0.5085396867878033,0.6883492288135347,tensor([76.1006], device='cuda:2'),tensor([72.3810], device='cuda:2')
25,0.38367958563678667,0.664880451134273,tensor([81.9706], device='cuda:2'),tensor([65.7143], device='cuda:2')
26,0.4096197763329032,0.6320204507736933,tensor([81.3417], device='cuda:2'),tensor([64.7619], device='cuda:2')
27,0.3885771391026879,0.627554498400007,tensor([82.1803], device='cuda:2'),tensor([69.5238], device='cuda:2')
28,0.3770600502346047,0.6816705175808497,tensor([80.9224], device='cuda:2'),tensor([66.6667], device='cuda:2')
29,0.3736982838537708,0.6471874100821359,tensor([83.8574], device='cuda:2'),tensor([69.5238], device='cuda:2')
30,0.372552450410475,0.6541025882675534,tensor([81.5514], device='cuda:2'),tensor([67.6190], device='cuda:2')
31,0.3818952955414914,0.691407801423754,tensor([82.1803], device='cuda:2'),tensor([61.9048], device='cuda:2')
32,0.37624553298925206,0.6723407978103274,tensor([83.0189], device='cuda:2'),tensor([64.7619], device='cuda:2')
33,0.38863808110325093,0.7346062739690145,tensor([81.7610], device='cuda:2'),tensor([60.0000], device='cuda:2')
34,0.3787583949930763,0.641544006552015,tensor([82.3899], device='cuda:2'),tensor([65.7143], device='cuda:2')
35,0.3938916907245508,0.6593453469730559,tensor([81.7610], device='cuda:2'),tensor([64.7619], device='cuda:2')
36,0.3779520454271784,0.6762600853329613,tensor([83.0189], device='cuda:2'),tensor([68.5714], device='cuda:2')
37,0.3729990114705867,0.6562414697238377,tensor([82.1803], device='cuda:2'),tensor([66.6667], device='cuda:2')
38,0.3662245741555276,0.6648849095617022,tensor([82.3899], device='cuda:2'),tensor([64.7619], device='cuda:2')
39,0.37756252076390906,0.6746956280299595,tensor([81.5514], device='cuda:2'),tensor([63.8095], device='cuda:2')
40,0.37275960760296517,0.6394489958172753,tensor([82.1803], device='cuda:2'),tensor([66.6667], device='cuda:2')
41,0.3655100520426872,0.6886464709327335,tensor([83.0189], device='cuda:2'),tensor([65.7143], device='cuda:2')
42,0.3659435285087401,0.6910801728566488,tensor([82.1803], device='cuda:2'),tensor([65.7143], device='cuda:2')
43,0.3733594370713024,0.6883894364039104,tensor([82.3899], device='cuda:2'),tensor([64.7619], device='cuda:2')
44,0.3702407787306004,0.7324280182520548,tensor([82.1803], device='cuda:2'),tensor([64.7619], device='cuda:2')
45,0.3666175623859749,0.6637932487896511,tensor([82.3899], device='cuda:2'),tensor([65.7143], device='cuda:2')
46,0.3848955561904787,0.6913436208452497,tensor([81.7610], device='cuda:2'),tensor([62.8571], device='cuda:2')
47,0.37346001228696396,0.646975687004271,tensor([80.9224], device='cuda:2'),tensor([64.7619], device='cuda:2')
48,0.36867902457589125,0.6895637881188166,tensor([81.7610], device='cuda:2'),tensor([60.9524], device='cuda:2')
49,0.37124852102007755,0.6704785710289365,tensor([81.9706], device='cuda:2'),tensor([62.8571], device='cuda:2')
50,0.3769516881781804,0.6697674785341535,tensor([80.7128], device='cuda:2'),tensor([59.0476], device='cuda:2')
51,0.36848700502633547,0.6524089177449545,tensor([82.1803], device='cuda:2'),tensor([66.6667], device='cuda:2')
52,0.3749745151406814,0.6802535579318092,tensor([81.1321], device='cuda:2'),tensor([65.7143], device='cuda:2')
53,0.38006612008722573,0.6526663961864653,tensor([83.8574], device='cuda:2'),tensor([68.5714], device='cuda:2')
54,0.3727750358341625,0.709906648454212,tensor([82.3899], device='cuda:2'),tensor([64.7619], device='cuda:2')
55,0.3725955734962687,0.6230206461179824,tensor([82.1803], device='cuda:2'),tensor([65.7143], device='cuda:2')
56,0.3813343066839302,0.6796915718487331,tensor([81.7610], device='cuda:2'),tensor([61.9048], device='cuda:2')
57,0.38973331132774836,0.6546033109937396,tensor([80.2935], device='cuda:2'),tensor([65.7143], device='cuda:2')
58,0.37794582386436704,0.6599809425217765,tensor([82.1803], device='cuda:2'),tensor([64.7619], device='cuda:2')
59,0.38325574419283515,0.6402349091711499,tensor([82.3899], device='cuda:2'),tensor([66.6667], device='cuda:2')
60,0.37252914836821566,0.6727730569385347,tensor([82.3899], device='cuda:2'),tensor([65.7143], device='cuda:2')
