model_3_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6554269560244905,0.6942278945221091,tensor([62.1849], device='cuda:2'),tensor([61.3208], device='cuda:2')
2,0.5979628067056671,0.7037786706438605,tensor([69.1177], device='cuda:2'),tensor([62.2642], device='cuda:2')
3,0.582799079037514,0.6934192990357021,tensor([69.7479], device='cuda:2'),tensor([62.2642], device='cuda:2')
4,0.5853439609543616,0.6978862791691186,tensor([69.7479], device='cuda:2'),tensor([62.2642], device='cuda:2')
5,0.5893596270505119,0.7408388988027033,tensor([69.1177], device='cuda:2'),tensor([60.3774], device='cuda:2')
6,0.6034935076697534,0.6683374440894937,tensor([66.8067], device='cuda:2'),tensor([59.4340], device='cuda:2')
7,0.5870618885304747,0.6693340461209135,tensor([71.6387], device='cuda:2'),tensor([60.3774], device='cuda:2')
8,0.584184497845273,0.7165560486181727,tensor([68.0672], device='cuda:2'),tensor([61.3208], device='cuda:2')
9,0.5797726506946468,0.6829966362917198,tensor([70.7983], device='cuda:2'),tensor([62.2642], device='cuda:2')
10,0.5823274239772508,0.7807138528463975,tensor([69.7479], device='cuda:2'),tensor([62.2642], device='cuda:2')
11,0.5914361732346671,0.6967789688200321,tensor([70.1681], device='cuda:2'),tensor([62.2642], device='cuda:2')
12,0.5732876112481126,0.6620618970888965,tensor([71.2185], device='cuda:2'),tensor([58.4906], device='cuda:2')
13,0.5845922432025942,0.6673685357255755,tensor([71.8487], device='cuda:2'),tensor([60.3774], device='cuda:2')
14,0.5854829842803859,0.7023461584774953,tensor([71.0084], device='cuda:2'),tensor([63.2075], device='cuda:2')
15,0.5653986074343449,0.7269172600980075,tensor([69.7479], device='cuda:2'),tensor([62.2642], device='cuda:2')
16,0.569132846443593,0.7293471514054064,tensor([71.8487], device='cuda:2'),tensor([60.3774], device='cuda:2')
17,0.5698962276723204,0.6849762561186304,tensor([71.8487], device='cuda:2'),tensor([61.3208], device='cuda:2')
18,0.5651768641311581,0.735416940923007,tensor([72.4790], device='cuda:2'),tensor([62.2642], device='cuda:2')
19,0.5715872134481158,0.6999784786746187,tensor([71.4286], device='cuda:2'),tensor([60.3774], device='cuda:2')
20,0.5652349420956203,0.6979192011761215,tensor([72.0588], device='cuda:2'),tensor([60.3774], device='cuda:2')
21,0.5806102076498401,0.6982558178451826,tensor([71.2185], device='cuda:2'),tensor([60.3774], device='cuda:2')
22,0.5728350221609869,0.7020804319741591,tensor([71.2185], device='cuda:2'),tensor([59.4340], device='cuda:2')
23,0.5881739328889286,0.6855416106727888,tensor([69.9580], device='cuda:2'),tensor([60.3774], device='cuda:2')
24,0.5985969214880166,0.6809554583621475,tensor([69.1177], device='cuda:2'),tensor([58.4906], device='cuda:2')
25,0.5784467944577962,0.7108900029704256,tensor([69.7479], device='cuda:2'),tensor([63.2075], device='cuda:2')
26,0.5670784423832133,0.7418798129513579,tensor([71.6387], device='cuda:2'),tensor([63.2075], device='cuda:2')
27,0.565884896687099,0.7094790620623894,tensor([70.3782], device='cuda:2'),tensor([59.4340], device='cuda:2')
28,0.5687218666577539,0.7026290218785124,tensor([70.7983], device='cuda:2'),tensor([59.4340], device='cuda:2')
29,0.5725727602213371,0.7188745838291241,tensor([71.2185], device='cuda:2'),tensor([59.4340], device='cuda:2')
30,0.5801946460699835,0.6899930553616218,tensor([71.0084], device='cuda:2'),tensor([61.3208], device='cuda:2')
