model_3_3,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6625221223278619,0.6734543154979574,tensor([56.2232], device='cuda:2'),tensor([56.8966], device='cuda:2')
2,0.6080498862931657,0.654519586727537,tensor([63.5193], device='cuda:2'),tensor([50.], device='cuda:2')
3,0.585800982596025,0.6515185668550688,tensor([68.2403], device='cuda:2'),tensor([67.2414], device='cuda:2')
4,0.6399003487288184,0.7395737458919657,tensor([67.3820], device='cuda:2'),tensor([47.4138], device='cuda:2')
5,0.5826236531458188,0.7429761660510096,tensor([69.3133], device='cuda:2'),tensor([49.1379], device='cuda:2')
6,0.5651046014650697,0.690803090046192,tensor([66.3090], device='cuda:2'),tensor([61.2069], device='cuda:2')
7,0.5822828628218737,0.7211587942879776,tensor([68.0257], device='cuda:2'),tensor([54.3103], device='cuda:2')
8,0.5592504806272973,0.7422389531957692,tensor([70.3863], device='cuda:2'),tensor([52.5862], device='cuda:2')
9,0.5766754690158009,0.7412246712322893,tensor([67.1674], device='cuda:2'),tensor([49.1379], device='cuda:2')
10,0.5618448725585774,0.7162742738066048,tensor([69.9571], device='cuda:2'),tensor([56.0345], device='cuda:2')
11,0.5508019320442953,0.7580855488777161,tensor([70.3863], device='cuda:2'),tensor([55.1724], device='cuda:2')
12,0.565201624140719,0.739182710647583,tensor([69.9571], device='cuda:2'),tensor([56.8966], device='cuda:2')
13,0.5516234239795177,0.743281559697513,tensor([70.6009], device='cuda:2'),tensor([55.1724], device='cuda:2')
14,0.5534585398410011,0.8011065844831795,tensor([70.3863], device='cuda:2'),tensor([50.], device='cuda:2')
15,0.5623305690646683,0.705520553835507,tensor([71.2446], device='cuda:2'),tensor([58.6207], device='cuda:2')
16,0.5725537882598173,0.7167418537468746,tensor([68.4549], device='cuda:2'),tensor([57.7586], device='cuda:2')
17,0.563973578004878,0.7288900901531351,tensor([70.1717], device='cuda:2'),tensor([55.1724], device='cuda:2')
18,0.5534934751977225,0.7554923419294686,tensor([69.5279], device='cuda:2'),tensor([56.0345], device='cuda:2')
19,0.5616568071136148,0.7511576290788322,tensor([68.8841], device='cuda:2'),tensor([51.7241], device='cuda:2')
20,0.5776329935876086,0.7374668182997868,tensor([70.3863], device='cuda:2'),tensor([52.5862], device='cuda:2')
21,0.5857292221851104,0.692902264923885,tensor([67.3820], device='cuda:2'),tensor([54.3103], device='cuda:2')
22,0.5678771785400456,0.6835881903253752,tensor([69.9571], device='cuda:2'),tensor([53.4483], device='cuda:2')
23,0.5611408521689059,0.7233743873135797,tensor([71.8884], device='cuda:2'),tensor([59.4828], device='cuda:2')
24,0.561572693192396,0.7193788659983668,tensor([69.0987], device='cuda:2'),tensor([53.4483], device='cuda:2')
25,0.5502967274240158,0.7179919501830792,tensor([71.2446], device='cuda:2'),tensor([54.3103], device='cuda:2')
26,0.5478652536613235,0.7293954717701879,tensor([70.3863], device='cuda:2'),tensor([54.3103], device='cuda:2')
27,0.5634441575267284,0.7576162958967274,tensor([72.5322], device='cuda:2'),tensor([56.8966], device='cuda:2')
28,0.5616459808124493,0.6777533765496879,tensor([72.7468], device='cuda:2'),tensor([57.7586], device='cuda:2')
29,0.568698774719443,0.6963328678032448,tensor([69.0987], device='cuda:2'),tensor([55.1724], device='cuda:2')
30,0.5516801791129706,0.7261463157061873,tensor([69.7425], device='cuda:2'),tensor([56.0345], device='cuda:2')
31,0.5456676759433337,0.7294266429440729,tensor([71.6738], device='cuda:2'),tensor([61.2069], device='cuda:2')
32,0.5624381063322141,0.7153481717767387,tensor([71.0300], device='cuda:2'),tensor([53.4483], device='cuda:2')
33,0.5588739729234589,0.6917531695859186,tensor([71.2446], device='cuda:2'),tensor([56.0345], device='cuda:2')
34,0.5512400617415302,0.6994814050608668,tensor([71.6738], device='cuda:2'),tensor([55.1724], device='cuda:2')
35,0.5530958490310309,0.7002256327661974,tensor([68.2403], device='cuda:2'),tensor([60.3448], device='cuda:2')
36,0.5488841680753896,0.6880747963642252,tensor([70.3863], device='cuda:2'),tensor([53.4483], device='cuda:2')
37,0.5581529826053734,0.7057454976542242,tensor([70.6009], device='cuda:2'),tensor([54.3103], device='cuda:2')
