model_34_3,train_losses,test_losses,train_accuracies,test_accuracies
1,0.038450936646932186,0.02965674883332746,51,57
2,0.03429959496970852,0.03974737124196414,53,52
3,0.032052583704690565,0.03275883506084311,46,52
4,0.031670463379360574,0.03449542358003814,52,52
5,0.031416493296111604,0.0338642294036931,53,52
6,0.03130878904602558,0.033902446257657017,54,52
7,0.031302624442035035,0.03389053457769854,55,53
8,0.031187429256705257,0.03394026797393273,56,53
9,0.031043075440779264,0.033635300295106293,56,53
10,0.0314828959401585,0.03373373274145455,54,53
11,0.03213446814359002,0.03317835156259866,54,53
12,0.03286177604239386,0.03231935408608667,55,55
13,0.03350449177584423,0.030963938811729694,55,54
14,0.03382827661323957,0.029022534345758372,52,59
15,0.03420089952679663,0.028810808884686435,50,56
16,0.0329758636813307,0.029413871724030066,52,47
17,0.03168993145866967,0.029319029943696385,58,47
18,0.030641784100061836,0.02882540225982666,58,57
19,0.0301001811232178,0.028708944546765293,60,56
20,0.02997965170590151,0.028689433274597956,61,56
21,0.029930084687957437,0.02865981901514119,61,56
22,0.029848848033872284,0.028623047573813076,60,56
23,0.02976597481019507,0.028589746561543696,59,57
24,0.029692269190186596,0.028558280447433734,59,57
25,0.029622569488353484,0.028527145241868907,60,57
26,0.02955505354210031,0.028496310114860535,60,56
27,0.02948979042118711,0.028465656370952212,60,56
28,0.02942634690473008,0.02843495484056144,60,56
29,0.02936423451603738,0.028404042638581376,60,55
30,0.029303123766772226,0.028372769211900645,61,55
31,0.02924273952905712,0.02834096294024895,60,55
32,0.029182842872685116,0.02830843678836165,61,56
33,0.0291232462860484,0.028274951823826493,61,56
34,0.029063791036605835,0.028240224924580806,61,57
35,0.029004353566231135,0.028203889727592468,61,56
36,0.02894482157261075,0.02816551255768743,61,59
37,0.02888509157901158,0.02812456981889133,61,59
38,0.028825048341259936,0.028080447994429488,61,60
39,0.028764561522160476,0.0280324328562309,61,61
40,0.02870345921475488,0.02797969507760015,61,61
41,0.028641517198136946,0.027921261458561338,62,61
42,0.02857843808861761,0.02785594144771839,62,62
43,0.028513835862982426,0.02778222026496098,62,62
44,0.028447222044539554,0.02769808625352794,62,62
45,0.028378056737998012,0.027600759576106894,62,62
46,0.028305866303873675,0.02748628063448544,62,62
47,0.02823065943984003,0.027348694616350634,62,62
48,0.028153547401591945,0.027178183711808305,62,63
49,0.02808056963615663,0.026968008999166817,63,64
50,0.028011742579578842,0.026742142336121922,63,64
51,0.028136282199953757,0.02706989902874519,62,62
52,0.02952947285298114,0.02772340281256314,62,59
53,0.02946106603473041,0.027542697458431638,59,59
54,0.029941931878548322,0.02790934361260513,63,56
55,0.029746631695988863,0.027807657574785167,56,59
56,0.02913381677328773,0.027842247280581243,63,60
57,0.02838904951007581,0.02757790992999899,64,62
58,0.02773948934712635,0.02735476349962169,64,62
59,0.027639482985750287,0.02720515070290401,65,63
60,0.027536882926977754,0.027071505784988403,65,61
61,0.027477057706644607,0.026947962826695936,64,60
62,0.02742821822350629,0.02684004553433122,64,62
63,0.02737955051941933,0.02674103913636043,64,62
64,0.027328944769028432,0.02665073193352798,64,62
65,0.027274557449275334,0.026568027919736403,64,61
66,0.02721545189746971,0.0264921635389328,64,62
67,0.027152642991409792,0.026422107014162786,65,61
68,0.027087984486710872,0.02635603783459499,65,60
69,0.02702326791225073,0.026290936716671647,65,61
70,0.02695841991338607,0.02622303263894443,65,61
71,0.02689163821705421,0.026149175290403694,65,61
72,0.02682125261413181,0.026067995305719047,66,61
73,0.026747002430228206,0.02597981511518873,67,61
74,0.026669608868754472,0.02588618957790835,67,61
75,0.026589730906384185,0.025789904183354872,67,61
76,0.026507402438462547,0.02569509374684301,67,62
77,0.02642226845921365,0.02560675940636931,68,62
78,0.026334120991915594,0.025528716373032535,68,62
79,0.026242806356352285,0.02546004205942154,68,63
80,0.02614715842474172,0.025396931017267293,68,63
81,0.026053386696418466,0.025337709435101212,68,64
82,0.02596826781019121,0.025297755568191922,68,64
83,0.025876932069979,0.025256153067638135,68,64
84,0.025812268449001557,0.025228288410038782,68,65
85,0.025697507315950843,0.02528857028689878,69,63
86,0.02567218442331568,0.025116736518925632,69,65
87,0.025646817850452634,0.025293587610639375,69,66
88,0.025502397458952383,0.024882226154722017,71,64
89,0.025691368229399422,0.02544191531066237,69,63
90,0.025543679495226162,0.024947448023434342,70,66
91,0.025638929700135163,0.025302819136915535,69,65
92,0.02534181442383533,0.02505074441432953,70,63
93,0.02523607476074808,0.02612311624247452,70,64
94,0.0253141777581923,0.024766980317132228,70,66
95,0.025276612186636536,0.025638518148455126,70,64
96,0.024819476729810493,0.025232890813515103,70,67
97,0.024991480897424558,0.02597296520553786,70,65
98,0.024816507497570545,0.025897207188195194,70,66
99,0.024894638698500112,0.026088186892969854,71,66
100,0.024758405823564325,0.02613709635775665,70,66
101,0.02462973845363175,0.026016399264335632,71,66
102,0.024564913797787843,0.026112218098393803,71,65
103,0.024489890544199637,0.025618525157714712,71,65
104,0.024474622481882317,0.026229170889690005,71,64
105,0.024429369573941047,0.02527120966335823,71,65
106,0.02470508153858103,0.0252474222717614,72,65
107,0.02518517661503968,0.024712204676249933,70,64
108,0.02503252112558471,0.025723057831155843,70,66
109,0.024449458577602206,0.02652469945364985,71,65
110,0.024351948960144632,0.02469133688458081,73,68
111,0.0243249261839707,0.025139218260501993,72,67
112,0.02390010104926359,0.025160279767266636,72,67
113,0.02349019734900397,0.02524762163902151,72,68
114,0.02337510928575573,0.025311432778835297,73,67
115,0.02342731982085838,0.025201661833401383,73,67
116,0.023400233219109893,0.02561910270616926,73,66
117,0.02323637410294856,0.025471409333163296,73,66
118,0.02313910750872076,0.024981632057962746,72,68
119,0.0231610233435815,0.024892517718775518,73,68
120,0.023677920259119616,0.024810841885106318,73,65
121,0.02373504216578897,0.024947909188681637,72,68
122,0.02382762378377464,0.024332199631066156,74,68
123,0.024529636034126445,0.025687455103315156,71,66
124,0.023931158202912164,0.026762277658643394,74,64
125,0.023657700790356156,0.02468746617950242,72,65
126,0.022709233054787305,0.025984148270097273,75,65
127,0.023154353123366066,0.024758371042794193,74,68
128,0.02258246497534887,0.02508001286407997,73,69
129,0.02179797732395164,0.025413784487494106,75,68
130,0.021222691167577655,0.027825182624931992,75,66
131,0.021105458104559282,0.029628418129065942,75,65
132,0.02132685121164813,0.025294851126341986,74,67
133,0.022807762954112284,0.023491865858949464,73,68
134,0.02202065775066998,0.030713580805679846,75,67
135,0.02140405716558383,0.026880570783697325,75,68
136,0.02479424318018901,0.02411474801343063,73,74
137,0.023598929523398437,0.028543081776849156,74,66
138,0.02296395529493242,0.024060727193437773,74,68
139,0.021726258354893058,0.025593572392545897,75,68
140,0.021537649657081638,0.025979670471158522,77,66
141,0.020530228099342067,0.02656172344396854,77,66
142,0.020431011787299946,0.027380886262860792,77,66
143,0.02006580063457653,0.028730621368720614,78,68
144,0.019681075451967543,0.037137282305750356,79,65
145,0.020456055267174356,0.02421165026467422,75,70
146,0.022746619780432003,0.026228034290774114,74,72
147,0.020742825140513062,0.028599845952001112,75,73
148,0.0192993276556674,0.03439746951234752,78,65
149,0.019242290327477353,0.029095759165698086,78,68
150,0.018760677698855747,0.03880558008777684,79,64
151,0.02002550914180125,0.031536058619104586,78,66
152,0.018878330616480293,0.030882652977417255,80,65
153,0.01940302336548531,0.035102192184020733,79,65
154,0.019122632212393274,0.031693181601063956,78,64
155,0.01830495529420386,0.04161992360805643,80,64
156,0.02059757082759055,0.02356044203042984,77,68
157,0.019859052746848488,0.029825825629563166,77,68
158,0.01779299462813676,0.033927645148902105,81,63
159,0.01862528657964371,0.03685171439729888,78,64
160,0.01785617539171497,0.036895848039923046,80,68
161,0.01630068097119679,0.048208410883771965,82,62
162,0.01859287955986072,0.03277373159753865,79,66
163,0.019054753649899888,0.03400971920325838,78,69
164,0.01849289980313297,0.03511644797078494,80,66
165,0.01798861524961537,0.032585975938829885,80,71
166,0.018672411597849475,0.03800433411680419,78,64
167,0.01669349630119463,0.042219094675162744,81,70
168,0.01852768237498697,0.03338376150049012,80,67
169,0.02007780547049936,0.031794713488940536,80,71
170,0.017763291369691937,0.03352636612694839,81,66
