model_34_5,train_losses,test_losses,train_accuracies,test_accuracies
1,0.037041989762328205,0.03265209368297032,47,59
2,0.030710752530167938,0.03624122142791748,57,47
3,0.030050649957836798,0.033304089307785036,55,49
4,0.030071746753196796,0.033993599244526454,56,48
5,0.03034316031438,0.033320461284546625,55,48
6,0.030823538013474247,0.032353370246433075,54,48
7,0.032026286645005585,0.03102859542483375,52,56
8,0.03298248403727134,0.030993141446794784,51,61
9,0.03254103935489615,0.031619757697695774,51,67
10,0.03316480108776932,0.0356284152893793,51,50
11,0.033020510551064766,0.0399271669841948,55,50
12,0.031712509551138246,0.034474813370477586,48,50
13,0.03013457579682708,0.03220825762975783,49,57
14,0.029435550641713652,0.03225099132174537,55,57
15,0.029438051537647687,0.0322538415590922,55,57
16,0.02937565534619665,0.03213816767647153,56,60
17,0.029288584706168505,0.03210087844303676,56,60
18,0.029229263464609783,0.032057578223092215,56,60
19,0.029168561444592424,0.03201791502180554,56,62
20,0.029111979017717532,0.0319845472063337,56,62
21,0.029059257272404444,0.031953929719470794,57,61
22,0.029009210613538634,0.031926563807896206,57,63
23,0.028961910016881594,0.03190166496095203,57,64
24,0.02891694474770088,0.03187878075100127,57,66
25,0.02887407088929502,0.03185751438140869,58,65
26,0.028833042025816016,0.0318374718938555,58,65
27,0.028793622987575252,0.03181830758140201,58,65
28,0.02875559784831241,0.03179968311673119,57,65
29,0.028718749557151233,0.03178127663476127,57,65
30,0.02868286643638051,0.03176276343209403,57,66
31,0.02864773730811833,0.031743814264025005,58,66
32,0.02861313749909151,0.031724082288287936,58,66
33,0.028578832464398077,0.03170321044467744,58,67
34,0.028544566416390537,0.03168081839879354,58,66
35,0.028510063074419834,0.03165654454912458,58,65
36,0.028475014668590617,0.031630070436568486,58,64
37,0.02843908681309698,0.03160120021729242,58,63
38,0.028401917006734532,0.03156998611631848,57,65
39,0.028363138249835128,0.03153693165097918,57,66
40,0.02832241578172088,0.03150323629379272,58,66
41,0.028279530927070282,0.031471077033451623,58,68
42,0.028234522547611902,0.031443665141151066,59,68
43,0.028187864981357405,0.03142431236448742,61,69
44,0.02814044692481339,0.03141362553551084,61,71
45,0.028092741341460926,0.031405257611047656,61,71
46,0.02804327835826754,0.03138805343991234,61,70
47,0.027988462203203758,0.03135922920136225,62,68
48,0.027923491515953337,0.0313225473676409,62,69
49,0.02784846901143872,0.03128343877338228,61,71
50,0.02776307817275169,0.031231099650973364,61,69
51,0.027681286854813934,0.031196691308702743,61,68
52,0.027553044150210527,0.031018636907849992,62,68
53,0.027743474617444246,0.030624795527685256,62,67
54,0.028572290198608016,0.03157653184164138,62,67
55,0.02961433939713852,0.03273400863011678,61,56
56,0.028834548761259834,0.03334077369599115,59,53
57,0.029138021749020623,0.03334969055084955,59,50
58,0.028396399953330338,0.0327014304342724,58,58
59,0.027740768541579978,0.03055742695218041,61,68
60,0.026752125542118865,0.031220935639880952,65,69
61,0.02692000558541256,0.03186786799203782,64,63
62,0.026846105385126558,0.031060042267753964,64,65
63,0.026604565122092545,0.031358738172621956,65,64
64,0.026451500831659983,0.031107528436751592,65,67
65,0.026398520674595544,0.030954859370277043,66,69
66,0.02620011268171874,0.03087133736837478,66,68
67,0.02602486396735569,0.03062242411431812,65,68
68,0.025946827617081458,0.030896734907513573,65,66
69,0.02574129718154731,0.030185489711307342,66,68
70,0.02579504413924627,0.03115732811746143,66,66
71,0.025667224602629303,0.02981518620536441,67,70
72,0.02564221214448381,0.031356756176267354,67,68
73,0.026264835141239926,0.030246752216702415,67,70
74,0.0254951438688882,0.031508687280473256,67,68
75,0.027209719709380367,0.03157361689068022,65,68
76,0.02622847562066164,0.03271136851537795,65,62
77,0.02670185464733052,0.03140718653088524,64,69
78,0.025503242728095385,0.03091252361025129,68,70
79,0.02533388200296046,0.029916054294222876,68,68
80,0.024652167498690526,0.030304236071450368,68,67
81,0.024649077928791008,0.03030438536689395,68,67
82,0.024515064382453135,0.030190383252643404,68,67
83,0.024487895410765643,0.03031834392320542,68,66
84,0.02434867226852561,0.030042909724371774,68,67
85,0.024270502901177236,0.030337536902654737,69,66
86,0.0241901750834483,0.030124300434475854,69,66
87,0.02414130764687336,0.0298043273744129,69,68
88,0.024239073134568252,0.03060661100205921,70,69
89,0.02429214307347184,0.031042967240015665,69,67
90,0.02425968896917827,0.030242855775923956,68,66
91,0.023873570705109922,0.03065810146785918,70,67
92,0.023978661316245858,0.030390972182864233,71,66
93,0.02361572057446094,0.03075615224384126,68,67
94,0.023635994150953472,0.03199182947476705,70,67
95,0.02356393925798764,0.030372318483534312,71,69
96,0.023421502838094778,0.029630032039823985,70,68
97,0.023639800101206237,0.02982098644688016,73,68
98,0.023993425649167108,0.02991842513992673,70,66
99,0.023843498787290144,0.03159465179556892,71,68
100,0.02398889076034978,0.030635826928274972,70,67
101,0.023473860270322243,0.029967102834156583,70,70
102,0.023395754506253096,0.029893873419080463,71,68
103,0.023091399757117347,0.029808434418269567,71,71
104,0.022955484235311706,0.029800863351140704,72,70
105,0.022930104590062075,0.02966930397919246,72,71
106,0.0227329943415004,0.029464000179654077,72,71
107,0.022677905841943354,0.029518690279551913,72,72
108,0.02250571277156566,0.02924657676901136,73,71
109,0.022362428078861355,0.02994766803014846,72,73
110,0.022642912667252484,0.030397534654254005,73,69
111,0.02356757745302948,0.02782815212295169,71,72
112,0.024233714214660838,0.03179018979980832,71,66
113,0.02324895932489471,0.02988200925645374,74,71
114,0.023088193352117477,0.030961514654613678,73,70
115,0.02297852936530763,0.030421752305257888,71,69
116,0.022736433916871652,0.02908416305269514,72,69
117,0.02237721790307723,0.029635841505868094,72,65
118,0.021928893570130226,0.02917086737496512,74,70
119,0.021892464885671682,0.02904962727001735,73,71
120,0.022321758405217586,0.030475044818151564,74,70
