model_34_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.06530970515829794,0.03360007453138811,47,58
2,0.038129860765478585,0.029740261770512935,50,58
3,0.035872270953789184,0.030991335419842798,50,40
4,0.0339766440766581,0.03183196930989732,46,41
5,0.03211762637234806,0.03149539449789228,46,51
6,0.031056171722626418,0.031165407521881325,49,65
7,0.030662943673937508,0.031117920892952133,50,64
8,0.03051349353254511,0.031205206891916096,51,64
9,0.03035816088151396,0.03129992476344979,53,63
10,0.030163867420025085,0.03135101508050069,54,63
11,0.029973641942056376,0.03137233483530309,54,63
12,0.029812242475788245,0.03138889143936825,55,63
13,0.029674728398912407,0.03140724488418468,57,64
14,0.029550593488671808,0.031425275071694035,58,64
15,0.029435435439763444,0.03144298939809312,58,63
16,0.02932788361324353,0.03146212553455882,59,63
17,0.029226247246345777,0.0314839599776442,58,64
18,0.029128617249178083,0.03150953298067524,59,63
19,0.029033409745505688,0.03154033814033452,59,62
20,0.02893922757566645,0.03157870351833149,59,62
21,0.028844653488544935,0.03162849210474613,60,62
22,0.02874819254607297,0.0316968664635707,60,62
23,0.02864827781580807,0.03179861463769509,60,62
24,0.028543486822856946,0.03196763426718051,61,60
25,0.02843416246135583,0.03228295110437992,61,62
26,0.028330396065551242,0.03283241543456586,61,62
27,0.02825386571080497,0.033460985134987936,60,63
28,0.02811668354473757,0.03468834875273879,60,66
29,0.028216247545199448,0.032977495315301156,62,67
30,0.027316179168358278,0.03262404064192389,63,61
31,0.027161008789298238,0.03563328381002384,62,63
32,0.0278762204593487,0.03474123242997775,62,64
33,0.027407207381859255,0.037551451338468676,62,65
34,0.029553987537876945,0.028382890415887763,58,67
35,0.02727954327390435,0.029924740756515168,66,67
36,0.026666418488106032,0.031135518185413668,64,64
37,0.026267235131745927,0.03168716221830271,66,64
38,0.026179751318492248,0.03203555919828206,67,65
39,0.026069885090495765,0.03260587688780179,67,66
40,0.02594239062137818,0.03309861064827355,67,65
41,0.025731995802247123,0.03336483675197963,66,64
42,0.025509025608555655,0.03335878078954933,67,64
43,0.025281637170341577,0.03362966301667429,68,64
44,0.02516850360323874,0.03366074053040386,69,63
45,0.024996297680929806,0.03418936085526961,69,64
46,0.02494268665152989,0.03400961021437262,70,63
47,0.024681621923875272,0.0348573764310266,70,63
48,0.024659664979141748,0.034501011354209736,70,63
49,0.024181785275427144,0.03642952920746629,70,62
50,0.02442961616462536,0.03471493242430861,71,61
51,0.023532793963893076,0.03978036572463321,71,60
52,0.024790197275997548,0.032938411201003694,71,59
53,0.02336456835939643,0.04064823763213889,72,62
54,0.024899943959846925,0.03515347860155314,69,60
55,0.024229209543613905,0.03375744167035514,73,62
56,0.024318855264213648,0.03274035584317506,71,60
57,0.023686948050273937,0.04081210733330163,72,60
58,0.024792433119891735,0.042408020827021914,72,62
59,0.02492105726445659,0.03964485347706036,70,57
60,0.025677398349461932,0.03327708827318066,69,60
61,0.022767498519983186,0.04410187258337536,73,56
62,0.023272782296277165,0.042736269044179986,74,61
63,0.022998788651455652,0.04976189984892407,74,60
64,0.02519766755318374,0.03288893499513612,71,64
65,0.022703852144519934,0.03972839177960027,73,59
66,0.021835838609866882,0.04538591238704041,75,58
67,0.021855312317944645,0.052674343551162385,75,57
68,0.02248200499609615,0.0494912621313638,76,58
69,0.021177885237704502,0.05730803082459164,75,55
70,0.02313116581252452,0.046566584684552936,74,60
71,0.02253561569063851,0.04799022618001395,75,53
72,0.023785668142725914,0.0376315608511876,74,62
73,0.02175069384360581,0.043960339831609796,75,57
74,0.021279048182991114,0.04788443446159363,77,59
75,0.02047534015741241,0.04768756749856211,78,54
76,0.02029495004857524,0.050105158647481544,79,56
77,0.02050437793303072,0.04755750798831021,77,56
78,0.019263578231415054,0.05389593639513002,78,56
79,0.02127509411801113,0.04776100129106619,77,62
80,0.02271132639954599,0.04202475295449695,71,59
81,0.02121666998005985,0.043838619750781654,77,60
82,0.020272291577264165,0.05511332754671139,79,58
83,0.02157399212376455,0.04764813358766319,75,53
84,0.019175790668873306,0.052691636729414446,79,56
85,0.018738046522890583,0.04998193039511242,79,54
86,0.018239905978186748,0.05745803004633771,80,59
87,0.018631890851460147,0.049309851479356306,80,59
88,0.01844668865538715,0.0497841147610741,79,57
89,0.01735731125547645,0.06389066163640823,80,57
90,0.021029210157608717,0.0474841298848173,77,57
91,0.022165564807613246,0.046655101497677993,75,54
92,0.019687878549768684,0.047145340129406785,76,56
93,0.018090944008880786,0.052482784664543876,79,54
94,0.016641178090920607,0.05440715325139735,82,58
95,0.015940651649169708,0.0582147123169725,82,59
96,0.0159000661265984,0.05729444096558285,83,59
97,0.02014970997076356,0.05794260710695364,78,59
98,0.01917302447758364,0.04700611977681626,79,62
99,0.01823685172568546,0.048772933926895586,80,63
100,0.018653582522038664,0.05134007791533087,81,63
101,0.017761820320332987,0.051317164932724334,80,55
102,0.01753228549542052,0.046980115619019,79,62
103,0.015951111309983758,0.05733335888298759,82,57
104,0.015519793783680777,0.056140917496089515,82,59
105,0.017227502217453516,0.06839318649612204,81,57
106,0.017360547603516095,0.04638415052942986,81,62
107,0.018055591054177016,0.04943747067973561,80,62
108,0.0151519141170416,0.05006257286907113,82,63
109,0.017176804482267143,0.050617156237581354,82,63
110,0.020517058754235172,0.04258274031381538,79,63
111,0.018724914581588144,0.04288975513764542,80,61
112,0.018262403265813763,0.03820107474814366,77,64
113,0.01849240345901318,0.05030733520967247,79,62
114,0.016229786966623885,0.045400548590360766,82,61
115,0.014539397164676966,0.04791154957165683,84,61
116,0.014133943608972464,0.05162949240120658,85,61
117,0.013742251618859473,0.05340647175364251,86,60
118,0.013484615003794767,0.0539575045126198,85,64
119,0.013470466321941172,0.05426820090217312,86,65
120,0.013606844423861985,0.067032114432676,86,62
121,0.014624209409014563,0.06212674570779731,83,60
122,0.014307191181048918,0.05503320258899327,83,62
123,0.013470532912551687,0.06597361729962982,84,62
124,0.014620007892672935,0.06541580179311933,83,61
125,0.015589809953496698,0.06125464056530138,83,63
126,0.016717360076609622,0.048849295525655256,83,66
127,0.016401084587815102,0.05276215337488773,82,63
128,0.027166092563211248,0.04574126984081129,77,61
129,0.0240953900840845,0.04584014111191687,71,62
130,0.01869625027260084,0.03807968205779138,78,62
131,0.01655410056033831,0.0438755463509664,83,59
132,0.01529735614744465,0.04765300246050758,86,59
133,0.01407644430573067,0.05148160892681484,87,59
134,0.013367336653591542,0.055579567912721284,87,59
135,0.012630923812309009,0.05983227230336544,86,59
136,0.011925455274876583,0.0696447524276093,88,61
137,0.011889558678932405,0.07246414544808603,87,59
138,0.011614389349235577,0.0722976183369212,88,58
139,0.011733859836050634,0.06405452089588137,86,62
140,0.026554867826151043,0.05688806171834904,74,65
141,0.01918952719549115,0.04858088754389408,78,62
142,0.015584318423539065,0.052017925429518205,82,59
143,0.014238933842168766,0.05506128942879447,84,59
144,0.013805038641008098,0.057893196161646045,85,57
145,0.012877285673042362,0.05988777858497452,86,56
146,0.012309888055485286,0.06709657315790218,86,55
147,0.01293196336188343,0.06508752377363887,86,59
148,0.012113473288128885,0.06599662773800592,86,61
149,0.012998769423934851,0.06343400695898237,84,59
150,0.01254826048703006,0.06672531366348267,87,64
151,0.0116122798554683,0.06709025854611919,86,63
152,0.011621083172686984,0.06933923489856024,87,67
153,0.011238523365490222,0.07617304664458671,86,65
154,0.02399412746007523,0.06603535204908273,81,62
155,0.01972998949918854,0.04964212692567032,78,65
156,0.01767364926217647,0.043302858397908456,79,64
157,0.015227530193462801,0.05079146632312858,84,59
158,0.014240238656488697,0.05371679267744078,86,58
159,0.012683279803964529,0.057658811555291616,87,54
160,0.01161179155781028,0.060179853961415536,87,59
161,0.01081114381216885,0.06339006702395251,88,62
162,0.010516449038902026,0.06680301767196098,88,63
163,0.010236694241005383,0.07056409164066732,88,62
164,0.00983066236537494,0.07580779155675513,88,62
165,0.009547141294800833,0.08168429005755125,88,60
166,0.009124720536088676,0.08519827884479161,88,59
167,0.008739376838287611,0.09019220049363853,89,59
168,0.008500122421243218,0.09055707489487029,90,59
169,0.00829111725259363,0.09329459789025522,90,59
170,0.007952059943521961,0.09951084547669348,90,60
