model_7_5,train_losses,test_losses,train_accuracies,test_accuracies
1,0.046047431930306075,0.05658394680136726,72,71
2,0.03105590225390668,0.047594633840379263,78,74
3,0.028446904190306394,0.051385675725482756,80,72
4,0.027888630327438657,0.05006945502190363,81,72
5,0.02746525333425034,0.05101835784457979,81,72
6,0.027241399890471803,0.05003204799833752,81,74
7,0.026895815119990764,0.05053421393746421,81,73
8,0.026571204944414163,0.049732690907659985,81,72
9,0.02625190880563524,0.050307418193135944,81,73
10,0.02608109852865307,0.04977750444696063,81,72
11,0.025847492977758124,0.05033627968458902,81,72
12,0.025821954449267756,0.05007042622282391,82,73
13,0.025632342124510113,0.05052945493232636,82,74
14,0.02572296181033742,0.05042152951161067,82,73
15,0.02551251037565667,0.0508575201744125,82,75
16,0.02585675137066741,0.05077796124276661,82,76
17,0.025547174959437653,0.0514438387183916,81,75
18,0.026635133940531273,0.051426673148359574,81,75
19,0.02628517307856548,0.05283570410240264,82,74
20,0.02801911109585932,0.05258467289663497,81,75
21,0.02704582881939986,0.053855998459316434,81,74
22,0.028681165915552673,0.053918848151252384,81,72
23,0.02728011541115413,0.05432271929014297,81,74
24,0.028556004736720892,0.05468594133853912,82,73
25,0.027390341916799045,0.054682349023364836,82,75
26,0.0283966575372394,0.05495196878910065,82,73
27,0.027381949977992214,0.05494356127012344,82,77
28,0.02824080458195954,0.05501234957150051,82,73
29,0.02732468882196854,0.05517339819953555,83,77
30,0.02811978455921889,0.05504392797038669,82,73
31,0.027265151935303485,0.055397402956372216,83,77
32,0.028050203434732475,0.05513125033605666,82,73
33,0.02722490418007289,0.055619849477495466,83,78
34,0.02802531432118306,0.055294670661290485,82,73
35,0.027211260542554676,0.05584941336086818,83,78
36,0.028030436497720534,0.05552137848876772,82,73
37,0.027221041671010183,0.05609483903362637,83,78
38,0.02805106403146025,0.05578820166133699,82,73
39,0.027246227960416605,0.05635951615515209,83,77
40,0.02807734649339437,0.05607488779794602,82,72
41,0.027278836324529827,0.05664193332195282,83,77
42,0.028104657943768572,0.05636910029820034,82,72
43,0.02731355723282576,0.05693859528927576,83,77
44,0.028132204450588807,0.05666638144424983,82,72
45,0.027348199480484617,0.05724644490650722,83,77
46,0.028161160179279134,0.056967503400076,82,72
47,0.027382802327536437,0.05756369502771468,84,77
48,0.0281931075464692,0.05727550302233015,82,72
49,0.027418429527892505,0.057889880452837265,84,77
50,0.028229122528458793,0.057593243604614625,82,73
51,0.027456186907034,0.05822535313311077,84,78
52,0.028269597081237118,0.05792233461425418,82,73
53,0.02749671984612317,0.05857073026044028,84,76
54,0.028314355514803023,0.05826310203188942,83,73
55,0.027540164993806456,0.058926508398283096,84,76
56,0.0283629776601459,0.058615030845006307,83,73
57,0.02758632140308306,0.05929292596521832,84,76
58,0.02841503023554569,0.05897740423679352,83,73
59,0.02763488664598335,0.0596700234072549,84,75
60,0.02847015224709576,0.059349624315897624,83,73
61,0.027685636908315762,0.060057801008224485,84,74
62,0.028528098805770435,0.05973137702260699,83,73
63,0.02773847220469446,0.060456348317010064,84,74
64,0.028588664774593566,0.06012258856069474,83,73
65,0.02779342099805548,0.06086592830362774,84,75
66,0.028651614179463755,0.06052323892003014,83,73
67,0.02785056018010875,0.06128702788125901,84,75
68,0.028716649348599604,0.06093336542447408,83,73
69,0.027909987939978547,0.06172040062291281,84,75
70,0.028783306202204973,0.0613528318348385,83,73
