model_7_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.03879432486636298,0.05458808732482622,72,64
2,0.031918241603284325,0.06013126249583262,77,66
3,0.035449547849658154,0.06458617831176182,76,61
4,0.045503920531135146,0.06574959490659102,73,71
5,0.03727863282904405,0.05679316509444759,77,70
6,0.03125285463673728,0.051013735386560545,78,72
7,0.0342883608233528,0.054023649051504315,75,70
8,0.03448599268596213,0.055933023961085196,77,70
9,0.03231019570546992,0.05344327075301476,78,68
10,0.03181486808452286,0.05300029831112556,78,68
11,0.03210877069906026,0.054077221537536045,78,68
12,0.03187704914319916,0.05440025678220785,78,68
13,0.03147404968049847,0.054346948580921824,78,68
14,0.03121292738228285,0.054503668591661274,78,68
15,0.03102515357695207,0.05475652161634193,78,68
16,0.03084113311116435,0.054992639231231974,78,68
17,0.03065641100729714,0.05521177795698058,78,68
18,0.030480503347240576,0.05542263107479743,78,68
19,0.030319250306161512,0.055628969421926536,78,68
20,0.03017371947712758,0.05583110086198123,79,67
21,0.030043297188998272,0.05602844874813871,79,67
22,0.029927081326727105,0.056221162935472885,79,66
23,0.02982393600547514,0.05640977199347514,79,66
24,0.02973254633863934,0.05659492285746449,79,66
25,0.029651512055336927,0.05677726499314578,80,66
26,0.02957945446945539,0.05695735199271508,80,66
27,0.029515091063720838,0.057135630609854215,80,66
28,0.029457290711648324,0.057312498677451654,80,67
29,0.029405066352181073,0.057488223572946945,80,67
30,0.02935758198634917,0.057663013350288825,80,67
31,0.02931413713435666,0.057837031359942455,80,67
32,0.029274142809024378,0.058010369820414846,80,67
33,0.029237109995564493,0.05818312095021302,80,67
34,0.02920261909793906,0.058355338168594076,80,67
35,0.029170310062144985,0.05852700910478268,81,67
36,0.029139893583389892,0.058698177899954455,81,67
37,0.029111106700005652,0.05886879647677799,81,67
38,0.029083733971254164,0.059038860336789546,81,67
39,0.029057584014259466,0.05920836638729527,81,67
40,0.029032505688672307,0.05937725952211416,81,67
41,0.029008352455972622,0.059545488571220974,81,66
42,0.028985003572927805,0.05971303554076069,81,66
43,0.02896236434203236,0.05987984729263018,81,66
44,0.028940344338907915,0.060045878561037894,81,66
45,0.02891887300217352,0.060211074520956795,81,66
46,0.028897880866121845,0.060375393280443154,81,66
47,0.02887732081678735,0.06053878760562753,81,67
48,0.028857146992402917,0.060701237815730974,81,67
49,0.028837313938165913,0.06086267334110332,81,67
50,0.02881779322917221,0.06102308377904712,81,67
51,0.028798557958808264,0.0611824095249176,81,67
52,0.02877957790213473,0.06134061121715689,81,67
53,0.02876083438574266,0.06149766692575419,81,67
54,0.02874231559200948,0.06165355809454648,81,67
55,0.028723998590051626,0.06180825042274763,81,67
56,0.028705877322359245,0.06196171354572728,81,67
57,0.02868793114331089,0.06211390472807974,81,67
58,0.028670158221566377,0.062264846462123796,81,67
59,0.028652539727191964,0.062414461430513636,81,67
60,0.02863506946180548,0.06256277325018397,81,67
61,0.028617743700116622,0.06270974790150265,81,67
62,0.02860055577416881,0.06285538341639177,81,67
63,0.0285835046822033,0.06299964465060325,81,67
64,0.02856656944989657,0.063142532728753,81,67
65,0.028549754366028208,0.06328403134390993,81,67
66,0.02853305921146349,0.06342414302645989,81,67
67,0.028516472794679032,0.0635627991748306,81,67
68,0.028499989527739397,0.06370006642251644,81,67
69,0.02848360764191431,0.06383589078795235,81,67
70,0.028467326558062007,0.06397028126806584,81,67
