model_13_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6989692644912655,1.3256440432566516,tensor([53.3613], device='cuda:1'),tensor([60.3774], device='cuda:1')
65,0.0074949486542736695,3.3706456940129117,tensor([99.7899], device='cuda:1'),tensor([53.7736], device='cuda:1')
66,0.002240886758664303,3.704887552081414,tensor([100.0000], device='cuda:1'),tensor([54.7170], device='cuda:1')
67,0.00012320878912465988,3.731978920270812,tensor([100.0000], device='cuda:1'),tensor([53.7736], device='cuda:1')
68,0.0006383804215693854,3.8399498057815262,tensor([100.0000], device='cuda:1'),tensor([52.8302], device='cuda:1')
69,0.0001489393696603748,3.841303087630362,tensor([100.0000], device='cuda:1'),tensor([53.7736], device='cuda:1')
70,0.00032817262577935694,3.754932961373959,tensor([100.0000], device='cuda:1'),tensor([56.6038], device='cuda:1')
71,0.00026124985525069965,3.7340334766315966,tensor([100.0000], device='cuda:1'),tensor([53.7736], device='cuda:1')
72,7.275311509911568e-05,3.6578876027521097,tensor([100.0000], device='cuda:1'),tensor([55.6604], device='cuda:1')
73,5.042890909350694e-05,3.854650119565568,tensor([100.0000], device='cuda:1'),tensor([56.6038], device='cuda:1')
74,0.000348404988563598,4.026496113471265,tensor([100.0000], device='cuda:1'),tensor([52.8302], device='cuda:1')
75,0.00227792266425905,4.427259067319474,tensor([100.0000], device='cuda:1'),tensor([55.6604], device='cuda:1')
