model_13_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.7174025842313017,0.6633970415505179,tensor([51.9101], device='cuda:1'),tensor([58.3942], device='cuda:1')
2,0.6864040645320764,0.7272354399200773,tensor([53.2584], device='cuda:1'),tensor([54.7445], device='cuda:1')
3,0.6471303858114092,0.6972063064140125,tensor([62.0225], device='cuda:1'),tensor([63.5037], device='cuda:1')
4,0.6371525799290517,0.7855050637774224,tensor([65.6180], device='cuda:1'),tensor([54.0146], device='cuda:1')
5,0.5471571208385939,0.6482979067920769,tensor([72.8090], device='cuda:1'),tensor([63.5037], device='cuda:1')
6,0.4774080906021461,0.660806423991266,tensor([74.6067], device='cuda:1'),tensor([62.7737], device='cuda:1')
7,0.5211167085036803,0.7163482195269453,tensor([76.6292], device='cuda:1'),tensor([61.3139], device='cuda:1')
8,0.4533126212237926,0.7247877227563928,tensor([80.2247], device='cuda:1'),tensor([69.3431], device='cuda:1')
9,0.33409128108721103,3.49616714681152,tensor([85.8427], device='cuda:1'),tensor([50.3650], device='cuda:1')
10,0.291719379786695,2.0589142172005923,tensor([89.2135], device='cuda:1'),tensor([53.2847], device='cuda:1')
11,0.25835961257473805,1.2223664069697804,tensor([90.7865], device='cuda:1'),tensor([64.2336], device='cuda:1')
12,0.30647124862403013,1.2556759293061974,tensor([85.6180], device='cuda:1'),tensor([63.5037], device='cuda:1')
13,0.16494280510069279,5.795911696705505,tensor([93.9326], device='cuda:1'),tensor([48.9051], device='cuda:1')
14,0.17853650393780698,1.8870121423345412,tensor([93.0337], device='cuda:1'),tensor([56.2044], device='cuda:1')
15,0.1502152581228299,1.9366404463666198,tensor([94.1573], device='cuda:1'),tensor([65.6934], device='cuda:1')
16,0.09555809418304582,1.2669184052242632,tensor([96.6292], device='cuda:1'),tensor([69.3431], device='cuda:1')
17,0.07453101776289137,1.3923810861841606,tensor([97.5281], device='cuda:1'),tensor([64.2336], device='cuda:1')
18,0.08026620986337742,1.6803356903965456,tensor([96.4045], device='cuda:1'),tensor([65.6934], device='cuda:1')
19,0.14325151583284473,0.8460971688185512,tensor([96.4045], device='cuda:1'),tensor([65.6934], device='cuda:1')
20,0.07046339801104551,1.0488225289069824,tensor([97.9775], device='cuda:1'),tensor([64.2336], device='cuda:1')
21,0.02247355298107762,3.7144600666352434,tensor([99.3258], device='cuda:1'),tensor([54.7445], device='cuda:1')
22,0.3245795712191507,3.86542099496744,tensor([93.4831], device='cuda:1'),tensor([55.4745], device='cuda:1')
23,0.08917614101285763,1.4937967762459803,tensor([97.5281], device='cuda:1'),tensor([57.6642], device='cuda:1')
24,0.032847803780348614,1.6980381726430063,tensor([99.3258], device='cuda:1'),tensor([59.8540], device='cuda:1')
25,0.028320651249750778,2.871893635794629,tensor([99.1011], device='cuda:1'),tensor([57.6642], device='cuda:1')
26,0.07475642321861527,7.972791675233493,tensor([98.4270], device='cuda:1'),tensor([53.2847], device='cuda:1')
27,0.04359168335272188,2.089764135271093,tensor([98.6517], device='cuda:1'),tensor([60.5839], device='cuda:1')
28,0.015532094806830368,3.4776307335735237,tensor([99.5506], device='cuda:1'),tensor([59.1241], device='cuda:1')
29,0.26275312913100374,1.1090708031271497,tensor([94.3820], device='cuda:1'),tensor([60.5839], device='cuda:1')
30,0.12279355150929998,1.0446406226523601,tensor([96.8539], device='cuda:1'),tensor([59.8540], device='cuda:1')
31,0.015755002777709554,2.5174360517820302,tensor([100.], device='cuda:1'),tensor([62.0438], device='cuda:1')
32,0.0027389744498654426,2.8162243248772447,tensor([100.], device='cuda:1'),tensor([62.7737], device='cuda:1')
