model_61_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.7044589840063528,0.7110154819938371,tensor([47.0588], device='cuda:2'),tensor([42.4528], device='cuda:2')
2,0.6963986376253497,0.7106060048319259,tensor([47.0588], device='cuda:2'),tensor([42.4528], device='cuda:2')
3,0.688885728601648,0.7096973432684844,tensor([47.0588], device='cuda:2'),tensor([42.4528], device='cuda:2')
4,0.6767455569836272,0.692954107275549,tensor([56.5126], device='cuda:2'),tensor([53.7736], device='cuda:2')
5,0.6668636255404529,0.7018857632043227,tensor([67.4370], device='cuda:2'),tensor([52.8302], device='cuda:2')
6,0.6413943003706571,0.6995455903827019,tensor([73.1092], device='cuda:2'),tensor([51.8868], device='cuda:2')
7,0.6094841836881237,0.7393815292502349,tensor([76.8908], device='cuda:2'),tensor([45.2830], device='cuda:2')
8,0.586997843840543,0.6964105626322189,tensor([75.4202], device='cuda:2'),tensor([57.5472], device='cuda:2')
9,0.5575570008333992,0.6886256595827499,tensor([78.5714], device='cuda:2'),tensor([60.3774], device='cuda:2')
10,0.5239388693531021,0.7079361778385235,tensor([80.6723], device='cuda:2'),tensor([54.7170], device='cuda:2')
11,0.5027270640144829,0.7461323743721224,tensor([81.9328], device='cuda:2'),tensor([56.6038], device='cuda:2')
12,0.4784213886791919,0.7453824028653918,tensor([82.1429], device='cuda:2'),tensor([55.6604], device='cuda:2')
13,0.4285172737446152,0.7691490650177002,tensor([85.7143], device='cuda:2'),tensor([58.4906], device='cuda:2')
14,0.4170720409445402,0.7715771546903646,tensor([85.0840], device='cuda:2'),tensor([57.5472], device='cuda:2')
15,0.36552644627434866,0.8148535984867024,tensor([89.0756], device='cuda:2'),tensor([54.7170], device='cuda:2')
16,0.35023739858835684,0.8706927411961105,tensor([89.7059], device='cuda:2'),tensor([47.1698], device='cuda:2')
17,0.3109992179049163,0.8612649058395961,tensor([93.0672], device='cuda:2'),tensor([48.1132], device='cuda:2')
18,0.30718710323592197,0.8308075385273628,tensor([93.2773], device='cuda:2'),tensor([50.9434], device='cuda:2')
19,0.28194951647970856,0.825640857219696,tensor([94.9580], device='cuda:2'),tensor([60.3774], device='cuda:2')
20,0.29055391734137254,0.9020501307721408,tensor([94.1177], device='cuda:2'),tensor([46.2264], device='cuda:2')
21,0.27259773767295004,0.8559208883429473,tensor([94.7479], device='cuda:2'),tensor([50.9434], device='cuda:2')
22,0.28008034887934935,0.8415086730471197,tensor([94.5378], device='cuda:2'),tensor([59.4340], device='cuda:2')
23,0.2662703068066044,0.9128894940862116,tensor([94.9580], device='cuda:2'),tensor([46.2264], device='cuda:2')
24,0.25654492527246475,0.8615002789587345,tensor([95.7983], device='cuda:2'),tensor([58.4906], device='cuda:2')
25,0.25572391092276375,0.9556069351592154,tensor([95.5882], device='cuda:2'),tensor([45.2830], device='cuda:2')
26,0.25142235672023117,0.9410917927634042,tensor([96.0084], device='cuda:2'),tensor([46.2264], device='cuda:2')
27,0.24296546589677073,0.9509880598985924,tensor([96.6387], device='cuda:2'),tensor([45.2830], device='cuda:2')
28,0.2381538334263473,0.9086819572268792,tensor([96.6387], device='cuda:2'),tensor([50.9434], device='cuda:2')
29,0.23936508188978964,0.8993138114236435,tensor([96.4286], device='cuda:2'),tensor([59.4340], device='cuda:2')
30,0.23317010919837391,0.8776902623896329,tensor([96.4286], device='cuda:2'),tensor([58.4906], device='cuda:2')
31,0.2282666704860054,0.888070526550401,tensor([97.0588], device='cuda:2'),tensor([52.8302], device='cuda:2')
32,0.22892800136273647,0.9263827440873632,tensor([96.8487], device='cuda:2'),tensor([49.0566], device='cuda:2')
33,0.2328356457482867,0.9596796305674427,tensor([96.4286], device='cuda:2'),tensor([45.2830], device='cuda:2')
34,0.22901040209191187,0.8730836246373519,tensor([97.0588], device='cuda:2'),tensor([55.6604], device='cuda:2')
35,0.22875587986547405,0.9140431391742995,tensor([97.0588], device='cuda:2'),tensor([55.6604], device='cuda:2')
36,0.21976560585889496,0.8977830511219097,tensor([97.2689], device='cuda:2'),tensor([52.8302], device='cuda:2')
37,0.228156234662072,0.9563341433147214,tensor([97.0588], device='cuda:2'),tensor([44.3396], device='cuda:2')
38,0.23363238209936799,0.8773956270712726,tensor([96.6387], device='cuda:2'),tensor([54.7170], device='cuda:2')
39,0.22335993936833212,0.9664663852385755,tensor([97.0588], device='cuda:2'),tensor([46.2264], device='cuda:2')
40,0.22698782277958734,0.9754628381639157,tensor([96.8487], device='cuda:2'),tensor([45.2830], device='cuda:2')
