model_61_5,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6877390819775483,0.6909758022853306,tensor([54.7170], device='cuda:2'),tensor([49.5238], device='cuda:2')
2,0.6767061540165787,0.694520632425944,tensor([55.9748], device='cuda:2'),tensor([51.4286], device='cuda:2')
3,0.669792263013012,0.6903664895466396,tensor([63.9413], device='cuda:2'),tensor([52.3810], device='cuda:2')
4,0.6527985298158737,0.6857489460990542,tensor([70.2306], device='cuda:2'),tensor([59.0476], device='cuda:2')
5,0.6270447105981519,0.6593482948484874,tensor([76.5199], device='cuda:2'),tensor([65.7143], device='cuda:2')
6,0.6176267949790075,0.6834266923722767,tensor([73.1656], device='cuda:2'),tensor([56.1905], device='cuda:2')
7,0.5719747723273512,0.6750500996907552,tensor([80.9224], device='cuda:2'),tensor([59.0476], device='cuda:2')
8,0.5492208403861247,0.6831400848570324,tensor([80.7128], device='cuda:2'),tensor([57.1429], device='cuda:2')
9,0.5476939823142637,0.6826676669574919,tensor([77.3585], device='cuda:2'),tensor([61.9048], device='cuda:2')
10,0.5030432325988945,0.628929078578949,tensor([81.1321], device='cuda:2'),tensor([66.6667], device='cuda:2')
11,0.4812661311911337,0.7007433119274321,tensor([83.0189], device='cuda:2'),tensor([60.0000], device='cuda:2')
12,0.46419702654614636,0.8284625836781093,tensor([83.0189], device='cuda:2'),tensor([53.3333], device='cuda:2')
13,0.4137345593680376,0.7624846923918951,tensor([86.3732], device='cuda:2'),tensor([59.0476], device='cuda:2')
14,0.43792927065235515,0.8106218576431274,tensor([83.8574], device='cuda:2'),tensor([54.2857], device='cuda:2')
15,0.4160516550705868,0.743388192994254,tensor([84.4864], device='cuda:2'),tensor([59.0476], device='cuda:2')
16,0.3478425274480064,0.8114094478743417,tensor([89.9371], device='cuda:2'),tensor([56.1905], device='cuda:2')
17,0.3299126543838773,0.6747245845340547,tensor([91.4046], device='cuda:2'),tensor([63.8095], device='cuda:2')
18,0.3203893965520199,0.6765662062735784,tensor([91.8239], device='cuda:2'),tensor([65.7143], device='cuda:2')
19,0.29850900801097824,0.7125390569368998,tensor([93.7107], device='cuda:2'),tensor([62.8571], device='cuda:2')
20,0.2994252763516748,0.7219292805308387,tensor([92.8721], device='cuda:2'),tensor([64.7619], device='cuda:2')
21,0.28828680712097093,0.7611971724601019,tensor([93.9203], device='cuda:2'),tensor([60.9524], device='cuda:2')
22,0.27530766305058757,0.7803284327189127,tensor([94.7589], device='cuda:2'),tensor([58.0952], device='cuda:2')
23,0.2636185545216566,0.7691935272443862,tensor([95.5975], device='cuda:2'),tensor([61.9048], device='cuda:2')
24,0.27077407563257516,0.8201329991931007,tensor([95.1782], device='cuda:2'),tensor([57.1429], device='cuda:2')
25,0.24983396713838638,0.760923873810541,tensor([96.0168], device='cuda:2'),tensor([59.0476], device='cuda:2')
26,0.24838389899870636,0.7669600333486285,tensor([96.4361], device='cuda:2'),tensor([59.0476], device='cuda:2')
27,0.2529254708462541,0.7779844658715385,tensor([95.5975], device='cuda:2'),tensor([59.0476], device='cuda:2')
28,0.23727166021644944,0.7487760413260687,tensor([96.6457], device='cuda:2'),tensor([60.9524], device='cuda:2')
29,0.23344120592566156,0.7589293207441058,tensor([97.0650], device='cuda:2'),tensor([60.9524], device='cuda:2')
30,0.2322014658018728,0.777033581620171,tensor([96.4361], device='cuda:2'),tensor([60.9524], device='cuda:2')
31,0.22882434669530616,0.8510926678067162,tensor([96.8553], device='cuda:2'),tensor([56.1905], device='cuda:2')
32,0.22646572629860612,0.8089026581673395,tensor([97.2746], device='cuda:2'),tensor([59.0476], device='cuda:2')
33,0.22782569873757832,0.7527720786276317,tensor([96.8553], device='cuda:2'),tensor([60.9524], device='cuda:2')
34,0.22919081135865776,0.8151351497286842,tensor([97.0650], device='cuda:2'),tensor([58.0952], device='cuda:2')
35,0.23472565828004474,0.8752832214037577,tensor([95.8071], device='cuda:2'),tensor([54.2857], device='cuda:2')
36,0.22152254622687334,0.8873823313486009,tensor([97.2746], device='cuda:2'),tensor([54.2857], device='cuda:2')
37,0.22898152873576064,0.7838163489387149,tensor([96.6457], device='cuda:2'),tensor([60.0000], device='cuda:2')
38,0.2282532108654766,0.819083917708624,tensor([96.6457], device='cuda:2'),tensor([57.1429], device='cuda:2')
39,0.2240316746307369,0.8475717306137085,tensor([97.0650], device='cuda:2'),tensor([54.2857], device='cuda:2')
40,0.22035792041999488,0.7595676950045994,tensor([97.2746], device='cuda:2'),tensor([60.0000], device='cuda:2')
