Frame number,RHip - x,RHip - y,RKnee - x,RKnee - y,RAnkle - x,RAnkle - y,LHip - x,LHip - y,LKnee - x,LKnee - y,LAnkle - x,LAnkle - y,participant,type,jump_count
33.0,626,399,542,610,626,821,751,399,667,610,793,845,P8,cmj-right,3
34.0,626,375,542,586,626,821,751,375,667,586,793,845,P8,cmj-right,3
35.0,626,352,584,563,626,798,709,352,709,563,793,845,P8,cmj-right,3
36.0,-1,-1,626,563,626,798,-1,-1,751,563,793,821,P8,cmj-right,3
37.0,626,258,626,540,626,774,709,258,751,563,751,821,P8,cmj-right,3
38.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,P8,cmj-right,3
39.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,P8,cmj-right,3
40.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,P8,cmj-right,3
41.0,-1,-1,-1,-1,626,657,-1,-1,-1,-1,626,657,P8,cmj-right,3
42.0,-1,-1,-1,-1,626,657,-1,-1,-1,-1,626,657,P8,cmj-right,3
43.0,-1,-1,751,446,626,633,-1,-1,-1,-1,751,633,P8,cmj-right,3
44.0,-1,-1,751,422,751,633,-1,-1,626,422,626,633,P8,cmj-right,3
45.0,-1,-1,-1,-1,626,633,-1,-1,-1,-1,626,633,P8,cmj-right,3
46.0,-1,-1,-1,-1,751,633,-1,-1,-1,-1,751,633,P8,cmj-right,3
47.0,-1,-1,751,375,751,633,-1,-1,-1,-1,626,633,P8,cmj-right,3
48.0,-1,-1,751,375,751,657,-1,-1,-1,-1,751,657,P8,cmj-right,3
49.0,-1,-1,-1,-1,751,657,-1,-1,-1,-1,751,657,P8,cmj-right,3
50.0,-1,-1,-1,-1,751,657,-1,-1,-1,-1,751,657,P8,cmj-right,3
51.0,-1,-1,-1,-1,751,680,-1,-1,-1,-1,751,680,P8,cmj-right,3
52.0,-1,-1,-1,-1,751,680,-1,-1,751,469,751,680,P8,cmj-right,3
53.0,-1,-1,751,493,584,680,-1,-1,709,469,751,704,P8,cmj-right,3
54.0,-1,-1,-1,-1,584,704,-1,-1,-1,-1,751,727,P8,cmj-right,3
55.0,667,352,584,563,584,751,-1,-1,751,563,751,798,P8,cmj-right,3
56.0,626,281,584,563,584,821,709,281,709,563,793,845,P8,cmj-right,3
57.0,626,375,542,610,626,821,709,399,667,610,793,868,P8,cmj-right,3
58.0,626,422,542,610,626,821,751,422,626,633,793,845,P8,cmj-right,3
59.0,626,422,500,633,626,821,751,422,667,633,793,845,P8,cmj-right,3
60.0,626,493,542,657,626,821,751,493,667,633,793,845,P8,cmj-right,3
61.0,626,493,542,633,626,821,751,493,667,633,793,845,P8,cmj-right,3
62.0,626,516,542,633,626,821,751,516,667,633,793,845,P8,cmj-right,3
63.0,626,516,542,657,626,821,751,516,667,633,793,845,P8,cmj-right,3
64.0,626,516,542,657,626,821,751,516,667,633,793,868,P8,cmj-right,3
65.0,626,516,542,633,626,821,793,516,667,633,793,868,P8,cmj-right,3
66.0,626,516,542,633,626,821,793,516,667,633,793,868,P8,cmj-right,3
67.0,626,516,542,633,626,821,793,516,667,633,793,868,P8,cmj-right,3
68.0,626,493,542,633,626,821,751,493,667,633,793,845,P8,cmj-right,3
69.0,626,493,542,633,626,821,751,493,667,633,793,845,P8,cmj-right,3
70.0,626,493,542,633,626,821,751,493,667,633,793,845,P8,cmj-right,3
71.0,626,469,542,610,626,821,751,469,667,610,793,845,P8,cmj-right,3
72.0,667,446,542,610,626,821,751,446,667,610,793,845,P8,cmj-right,3
73.0,667,446,542,610,626,821,793,446,667,610,793,845,P8,cmj-right,3
74.0,667,422,542,610,626,821,793,422,667,610,793,845,P8,cmj-right,3
75.0,667,422,542,586,626,821,793,422,709,610,793,868,P8,cmj-right,3
76.0,751,375,584,586,626,821,709,375,709,610,793,845,P8,cmj-right,3
77.0,626,352,584,586,626,821,709,352,709,586,793,845,P8,cmj-right,3
78.0,626,352,584,563,626,821,751,352,709,586,793,845,P8,cmj-right,3
79.0,626,352,584,563,626,821,751,352,709,586,793,845,P8,cmj-right,3
80.0,584,328,584,563,626,821,751,328,709,563,793,845,P8,cmj-right,3
81.0,584,328,584,563,626,821,751,328,709,563,793,845,P8,cmj-right,3
82.0,626,328,626,563,626,821,751,328,751,563,793,868,P8,cmj-right,3
83.0,584,328,626,563,626,821,751,328,751,563,793,868,P8,cmj-right,3
84.0,584,328,626,563,626,821,709,305,751,563,793,868,P8,cmj-right,3
85.0,584,328,626,563,626,821,709,305,751,563,793,868,P8,cmj-right,3
86.0,584,305,626,540,626,821,709,305,751,563,793,868,P8,cmj-right,3
87.0,542,328,626,563,626,821,709,305,751,563,793,868,P8,cmj-right,3
1.0,584,305,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,4
2.0,584,305,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,4
3.0,584,305,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,4
4.0,584,305,626,563,626,821,709,281,751,563,793,845,P8,cmj-right,4
5.0,584,305,626,563,626,821,709,305,751,563,793,868,P8,cmj-right,4
6.0,626,328,626,563,626,821,709,305,751,563,793,868,P8,cmj-right,4
7.0,626,305,626,563,626,821,709,305,751,563,793,868,P8,cmj-right,4
8.0,626,328,626,563,626,821,751,305,751,563,793,868,P8,cmj-right,4
9.0,626,328,626,563,626,821,751,328,751,563,793,845,P8,cmj-right,4
10.0,626,328,584,563,626,821,751,328,751,563,793,845,P8,cmj-right,4
11.0,626,352,584,563,626,821,751,352,751,586,793,845,P8,cmj-right,4
12.0,626,375,584,563,626,821,793,352,709,586,793,868,P8,cmj-right,4
13.0,626,375,584,563,626,821,793,352,709,563,793,845,P8,cmj-right,4
14.0,667,375,584,563,626,821,793,375,709,586,793,845,P8,cmj-right,4
15.0,667,375,584,586,626,821,793,375,709,586,793,845,P8,cmj-right,4
16.0,667,399,584,586,626,821,751,399,709,586,793,845,P8,cmj-right,4
17.0,626,422,584,586,626,821,751,422,709,610,793,845,P8,cmj-right,4
18.0,667,422,584,610,626,821,751,422,709,610,793,845,P8,cmj-right,4
19.0,667,422,542,586,626,821,793,422,709,610,793,845,P8,cmj-right,4
20.0,667,422,542,610,626,821,793,422,709,610,793,845,P8,cmj-right,4
21.0,667,446,542,610,626,821,793,422,709,610,793,845,P8,cmj-right,4
22.0,667,446,542,610,626,821,793,446,667,610,793,845,P8,cmj-right,4
23.0,667,469,542,610,626,821,793,446,667,610,793,845,P8,cmj-right,4
24.0,667,469,542,633,626,821,751,469,667,633,793,845,P8,cmj-right,4
25.0,626,469,542,633,626,821,751,469,667,633,793,845,P8,cmj-right,4
26.0,626,469,542,633,626,821,751,469,667,633,793,845,P8,cmj-right,4
27.0,626,469,542,633,626,821,751,446,626,633,793,845,P8,cmj-right,4
28.0,626,469,542,633,626,821,751,446,626,633,793,868,P8,cmj-right,4
29.0,626,469,542,633,626,821,709,469,626,633,793,845,P8,cmj-right,4
30.0,626,446,542,633,626,821,751,422,626,633,793,845,P8,cmj-right,4
31.0,584,399,542,610,626,821,751,399,626,633,793,845,P8,cmj-right,4
32.0,626,422,542,610,626,821,751,399,626,633,793,845,P8,cmj-right,4
33.0,626,399,542,610,626,821,709,399,626,610,793,845,P8,cmj-right,4
34.0,626,375,542,586,626,821,709,375,667,610,793,845,P8,cmj-right,4
35.0,626,328,542,563,626,821,709,328,667,563,793,845,P8,cmj-right,4
36.0,626,305,584,563,626,798,709,305,709,563,793,845,P8,cmj-right,4
37.0,-1,-1,584,563,584,798,-1,-1,751,586,751,821,P8,cmj-right,4
38.0,-1,-1,-1,-1,751,798,-1,-1,-1,-1,-1,-1,P8,cmj-right,4
39.0,-1,-1,751,540,751,727,-1,-1,751,540,626,704,P8,cmj-right,4
40.0,-1,-1,751,446,751,680,-1,-1,667,446,751,680,P8,cmj-right,4
41.0,-1,-1,751,422,751,657,-1,-1,709,399,626,633,P8,cmj-right,4
42.0,-1,-1,709,375,751,633,-1,-1,-1,-1,751,633,P8,cmj-right,4
43.0,-1,-1,-1,-1,626,633,-1,-1,667,375,626,633,P8,cmj-right,4
44.0,-1,-1,751,399,751,657,-1,-1,709,399,751,657,P8,cmj-right,4
45.0,-1,-1,751,493,584,751,-1,-1,751,493,751,774,P8,cmj-right,4
46.0,-1,-1,584,563,584,774,-1,-1,751,586,751,821,P8,cmj-right,4
47.0,626,375,584,586,584,821,-1,-1,751,610,793,821,P8,cmj-right,4
48.0,584,281,542,563,626,821,709,281,667,563,793,845,P8,cmj-right,4
49.0,584,375,542,633,626,821,709,375,667,633,793,845,P8,cmj-right,4
50.0,584,446,500,633,626,821,709,422,626,633,793,845,P8,cmj-right,4
51.0,626,469,500,657,626,821,709,469,626,657,793,868,P8,cmj-right,4
52.0,626,469,500,633,626,821,751,469,626,633,793,845,P8,cmj-right,4
53.0,626,493,500,633,626,821,751,469,667,633,793,868,P8,cmj-right,4
54.0,626,493,542,633,626,821,751,493,667,633,793,845,P8,cmj-right,4
55.0,626,493,542,633,626,821,751,493,667,633,793,845,P8,cmj-right,4
56.0,626,469,542,610,626,821,751,469,667,610,793,845,P8,cmj-right,4
57.0,667,469,542,610,626,821,751,469,667,633,793,845,P8,cmj-right,4
58.0,667,446,542,610,626,821,793,446,667,610,793,845,P8,cmj-right,4
59.0,667,446,542,610,626,821,793,446,667,610,793,845,P8,cmj-right,4
60.0,626,399,667,610,793,845,751,399,542,610,626,821,P8,cmj-right,4
61.0,626,399,584,586,626,821,751,375,709,610,793,845,P8,cmj-right,4
62.0,667,399,584,586,626,821,751,375,709,586,793,845,P8,cmj-right,4
63.0,626,375,584,563,626,821,751,352,709,586,793,845,P8,cmj-right,4
64.0,626,375,584,563,626,821,751,375,709,586,793,845,P8,cmj-right,4
65.0,626,352,584,563,626,821,751,352,709,563,793,845,P8,cmj-right,4
66.0,626,375,584,563,626,821,751,352,709,563,793,845,P8,cmj-right,4
67.0,626,352,584,563,626,821,751,352,751,563,793,845,P8,cmj-right,4
68.0,626,328,626,563,626,821,751,328,751,563,793,845,P8,cmj-right,4
69.0,584,328,626,563,626,821,751,305,751,563,793,845,P8,cmj-right,4
70.0,584,328,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,4
71.0,584,328,626,563,626,821,709,305,793,563,793,845,P8,cmj-right,4
72.0,375,305,626,563,626,821,709,305,793,563,793,845,P8,cmj-right,4
73.0,542,305,626,563,626,821,709,305,793,563,793,845,P8,cmj-right,4
74.0,333,328,626,586,626,821,709,305,793,563,793,845,P8,cmj-right,4
1.0,584,328,626,586,626,821,709,328,751,586,793,845,P8,cmj-right,5
2.0,584,328,626,586,626,821,709,328,751,586,793,845,P8,cmj-right,5
3.0,584,328,626,586,626,821,709,328,751,586,793,845,P8,cmj-right,5
4.0,584,328,626,563,626,821,709,328,751,563,793,845,P8,cmj-right,5
5.0,584,328,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,5
6.0,584,328,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,5
7.0,584,328,584,563,626,821,751,328,751,563,793,845,P8,cmj-right,5
8.0,626,328,584,563,626,821,751,328,751,563,793,845,P8,cmj-right,5
9.0,626,352,584,563,626,821,751,352,709,563,793,845,P8,cmj-right,5
10.0,626,352,584,563,626,821,751,352,709,563,793,845,P8,cmj-right,5
11.0,626,375,584,563,626,821,793,352,709,586,793,845,P8,cmj-right,5
12.0,626,375,584,563,626,821,793,375,709,586,793,845,P8,cmj-right,5
13.0,626,375,584,586,626,821,751,375,709,586,793,845,P8,cmj-right,5
14.0,584,375,584,586,626,821,751,352,709,610,793,845,P8,cmj-right,5
15.0,667,399,584,586,626,821,793,399,709,610,793,845,P8,cmj-right,5
16.0,667,399,584,586,626,821,793,399,709,610,793,845,P8,cmj-right,5
17.0,667,446,542,610,626,821,751,446,709,610,793,845,P8,cmj-right,5
18.0,626,446,542,610,626,821,751,446,709,610,793,845,P8,cmj-right,5
19.0,667,446,542,610,626,821,793,446,709,610,793,845,P8,cmj-right,5
20.0,667,469,542,610,626,821,793,446,667,610,793,845,P8,cmj-right,5
21.0,626,469,542,633,626,821,793,446,667,610,793,845,P8,cmj-right,5
22.0,626,469,542,633,626,821,793,446,667,610,793,845,P8,cmj-right,5
23.0,667,493,542,633,626,821,793,469,667,633,793,845,P8,cmj-right,5
24.0,626,493,542,633,626,821,793,469,667,633,793,845,P8,cmj-right,5
25.0,626,493,542,633,626,821,793,469,667,633,793,845,P8,cmj-right,5
26.0,626,493,542,633,626,821,751,469,667,633,793,845,P8,cmj-right,5
27.0,626,493,542,633,626,821,751,469,667,633,793,845,P8,cmj-right,5
28.0,626,469,542,633,626,821,793,446,667,633,793,845,P8,cmj-right,5
29.0,626,469,542,633,626,821,751,469,626,633,793,845,P8,cmj-right,5
30.0,626,469,542,633,626,821,751,469,626,633,793,845,P8,cmj-right,5
31.0,626,469,542,633,626,821,751,469,667,633,793,845,P8,cmj-right,5
32.0,626,446,542,633,626,821,751,446,626,633,793,845,P8,cmj-right,5
33.0,542,422,542,633,626,821,751,422,626,633,793,845,P8,cmj-right,5
34.0,542,375,542,633,626,821,709,399,626,633,793,845,P8,cmj-right,5
35.0,584,422,542,610,626,821,709,399,667,610,793,845,P8,cmj-right,5
36.0,584,375,667,610,793,845,751,375,542,610,626,821,P8,cmj-right,5
37.0,584,352,542,563,626,821,709,352,667,586,793,845,P8,cmj-right,5
38.0,-1,-1,626,563,584,774,-1,-1,709,540,751,821,P8,cmj-right,5
39.0,-1,-1,626,610,584,774,-1,-1,-1,-1,751,798,P8,cmj-right,5
40.0,-1,-1,626,563,626,727,-1,-1,751,563,751,751,P8,cmj-right,5
41.0,-1,-1,626,563,626,727,-1,-1,-1,-1,626,727,P8,cmj-right,5
42.0,-1,-1,626,540,626,680,-1,-1,751,516,751,704,P8,cmj-right,5
43.0,-1,-1,751,469,751,680,-1,-1,751,469,751,680,P8,cmj-right,5
44.0,-1,-1,751,446,626,633,-1,-1,751,446,751,657,P8,cmj-right,5
45.0,-1,-1,-1,-1,626,657,-1,-1,-1,-1,751,657,P8,cmj-right,5
46.0,626,258,751,422,626,633,-1,-1,751,422,751,657,P8,cmj-right,5
47.0,626,234,751,422,626,633,-1,-1,751,422,751,633,P8,cmj-right,5
48.0,-1,-1,751,422,626,633,-1,-1,626,446,751,633,P8,cmj-right,5
49.0,667,258,751,446,751,657,626,258,626,446,584,633,P8,cmj-right,5
50.0,-1,-1,751,446,751,657,-1,-1,626,446,584,633,P8,cmj-right,5
51.0,-1,-1,751,446,584,657,-1,-1,626,446,751,657,P8,cmj-right,5
52.0,-1,-1,751,469,584,657,-1,-1,751,469,751,680,P8,cmj-right,5
53.0,-1,-1,751,493,584,680,-1,-1,751,469,584,680,P8,cmj-right,5
54.0,-1,-1,751,516,584,680,-1,-1,-1,-1,584,704,P8,cmj-right,5
55.0,-1,-1,-1,-1,584,704,-1,-1,-1,-1,584,704,P8,cmj-right,5
56.0,-1,-1,584,563,584,751,-1,-1,-1,-1,751,774,P8,cmj-right,5
57.0,-1,-1,709,493,751,798,-1,-1,667,493,584,751,P8,cmj-right,5
58.0,-1,-1,584,516,584,774,-1,-1,667,516,751,821,P8,cmj-right,5
59.0,-1,-1,626,516,584,798,-1,-1,667,540,751,821,P8,cmj-right,5
60.0,542,399,542,586,584,798,626,399,667,563,751,821,P8,cmj-right,5
61.0,584,328,542,586,626,821,667,328,626,610,751,845,P8,cmj-right,5
62.0,584,352,542,610,626,821,667,352,626,610,751,845,P8,cmj-right,5
63.0,584,375,500,610,626,821,709,375,626,633,751,845,P8,cmj-right,5
64.0,584,422,500,633,626,821,709,422,626,657,751,845,P8,cmj-right,5
65.0,584,493,500,657,626,821,709,493,626,657,751,845,P8,cmj-right,5
66.0,584,516,500,657,626,821,709,516,626,657,751,845,P8,cmj-right,5
67.0,584,516,500,657,626,821,709,493,626,657,751,845,P8,cmj-right,5
68.0,584,516,500,657,626,821,751,493,626,657,751,845,P8,cmj-right,5
69.0,584,493,500,657,626,821,751,493,626,657,751,845,P8,cmj-right,5
70.0,584,493,500,633,626,821,709,469,626,633,751,845,P8,cmj-right,5
71.0,584,493,500,633,626,821,751,469,626,633,751,845,P8,cmj-right,5
72.0,584,493,500,633,626,821,751,469,626,633,751,845,P8,cmj-right,5
73.0,584,469,542,633,626,821,751,469,667,633,751,845,P8,cmj-right,5
74.0,584,469,542,633,626,821,709,446,667,633,751,845,P8,cmj-right,5
75.0,626,446,542,610,626,821,709,446,667,633,751,845,P8,cmj-right,5
76.0,584,422,542,610,626,821,709,422,667,610,793,868,P8,cmj-right,5
77.0,584,375,542,610,626,821,751,375,667,610,751,845,P8,cmj-right,5
78.0,542,375,667,610,793,845,709,352,542,610,626,821,P8,cmj-right,5
79.0,626,352,542,586,626,821,709,352,667,586,751,845,P8,cmj-right,5
80.0,584,352,542,586,626,798,709,328,709,586,793,845,P8,cmj-right,5
81.0,584,352,542,563,626,798,709,328,709,586,793,845,P8,cmj-right,5
82.0,584,328,584,563,626,798,709,305,709,563,793,845,P8,cmj-right,5
83.0,584,328,584,540,626,798,709,305,709,563,793,845,P8,cmj-right,5
84.0,584,305,584,563,626,798,709,305,709,563,793,845,P8,cmj-right,5
85.0,584,305,584,540,626,798,709,281,751,540,793,845,P8,cmj-right,5
86.0,542,281,584,563,626,798,709,281,751,563,793,845,P8,cmj-right,5
87.0,584,281,626,563,626,798,709,281,751,563,793,845,P8,cmj-right,5
88.0,542,305,626,563,626,798,709,281,751,563,751,845,P8,cmj-right,5
89.0,542,281,626,563,626,821,709,281,751,563,793,845,P8,cmj-right,5
90.0,-1,-1,626,586,626,821,709,281,751,563,793,845,P8,cmj-right,5
91.0,500,305,626,563,626,821,667,281,751,563,793,845,P8,cmj-right,5
92.0,500,305,626,540,626,821,709,281,751,540,751,845,P8,cmj-right,5
93.0,542,305,626,540,626,821,709,281,751,540,793,845,P8,cmj-right,5
94.0,542,305,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,5
95.0,542,305,626,563,626,821,709,305,751,563,793,845,P8,cmj-right,5
1.0,834,70,834,281,834,493,918,70,960,281,960,493,P8,dj-right,1
2.0,834,70,834,281,834,493,960,70,918,281,960,493,P8,dj-right,1
3.0,834,46,834,258,876,493,960,46,918,258,960,493,P8,dj-right,1
4.0,834,70,793,258,834,493,918,70,918,258,960,493,P8,dj-right,1
5.0,834,70,793,258,834,469,960,70,918,281,960,493,P8,dj-right,1
6.0,834,70,793,258,834,469,918,70,918,281,960,493,P8,dj-right,1
7.0,834,70,793,258,834,469,918,70,918,281,960,493,P8,dj-right,1
8.0,834,70,751,258,834,469,918,70,918,281,960,493,P8,dj-right,1
9.0,834,93,751,258,834,469,918,93,918,281,960,493,P8,dj-right,1
10.0,793,93,751,258,793,469,918,93,918,281,960,493,P8,dj-right,1
11.0,793,70,751,258,793,493,918,93,918,281,960,493,P8,dj-right,1
12.0,793,70,751,258,751,493,918,93,918,281,960,493,P8,dj-right,1
13.0,793,70,709,258,751,493,918,70,918,281,960,493,P8,dj-right,1
14.0,793,70,709,258,709,493,918,70,918,281,960,493,P8,dj-right,1
15.0,793,46,709,258,709,493,918,46,918,281,960,493,P8,dj-right,1
16.0,793,70,751,258,709,493,918,70,876,281,960,493,P8,dj-right,1
17.0,834,46,751,258,709,493,834,46,876,258,960,493,P8,dj-right,1
18.0,793,46,751,258,667,493,876,46,876,258,960,469,P8,dj-right,1
19.0,793,46,751,258,667,493,876,46,834,258,918,446,P8,dj-right,1
20.0,751,46,709,258,667,493,876,46,834,234,918,446,P8,dj-right,1
21.0,751,46,751,234,667,516,876,46,834,234,918,422,P8,dj-right,1
22.0,751,46,751,234,667,516,876,46,834,234,918,446,P8,dj-right,1
23.0,751,46,709,258,667,516,876,46,834,234,918,446,P8,dj-right,1
24.0,751,70,709,281,667,540,876,70,834,258,876,446,P8,dj-right,1
25.0,751,70,709,281,667,540,876,70,834,258,876,493,P8,dj-right,1
26.0,751,70,709,281,667,563,876,70,793,281,834,540,P8,dj-right,1
27.0,709,117,709,352,667,586,876,117,834,352,834,586,P8,dj-right,1
28.0,709,117,709,352,667,610,876,117,834,352,834,610,P8,dj-right,1
29.0,709,140,709,352,667,633,834,140,793,375,834,633,P8,dj-right,1
30.0,709,164,709,422,667,680,834,164,793,399,793,680,P8,dj-right,1
31.0,709,164,667,422,667,704,834,164,793,422,793,704,P8,dj-right,1
32.0,709,211,667,469,626,704,834,211,793,469,793,727,P8,dj-right,1
33.0,709,234,667,493,626,751,793,211,793,516,793,774,P8,dj-right,1
34.0,709,258,667,516,626,774,834,258,793,540,793,798,P8,dj-right,1
35.0,709,305,667,540,667,821,834,305,793,540,793,845,P8,dj-right,1
36.0,667,352,626,586,667,821,834,352,751,586,793,845,P8,dj-right,1
37.0,709,375,584,563,626,798,834,375,709,563,793,845,P8,dj-right,1
38.0,709,399,584,586,626,798,834,399,709,563,793,845,P8,dj-right,1
39.0,709,422,584,586,626,798,834,399,709,563,793,845,P8,dj-right,1
40.0,709,446,584,610,667,821,834,422,709,610,793,845,P8,dj-right,1
41.0,709,469,584,633,667,821,834,446,709,633,793,845,P8,dj-right,1
42.0,709,469,584,633,667,821,834,469,709,610,793,845,P8,dj-right,1
43.0,709,469,584,633,667,821,834,469,709,610,793,845,P8,dj-right,1
44.0,709,493,584,633,667,821,834,469,709,633,793,845,P8,dj-right,1
45.0,667,493,584,633,667,821,834,469,709,633,793,845,P8,dj-right,1
46.0,667,469,584,633,667,821,834,469,667,610,793,845,P8,dj-right,1
47.0,667,469,584,610,667,821,834,469,709,610,793,845,P8,dj-right,1
48.0,667,469,584,610,667,821,793,469,667,610,793,845,P8,dj-right,1
49.0,667,446,584,610,667,821,793,446,667,610,793,845,P8,dj-right,1
50.0,667,422,584,610,667,821,793,399,709,610,793,821,P8,dj-right,1
51.0,667,375,584,563,667,798,793,375,709,586,793,821,P8,dj-right,1
52.0,667,352,584,563,626,798,751,352,709,563,793,821,P8,dj-right,1
53.0,667,281,626,563,626,774,751,281,751,540,793,821,P8,dj-right,1
54.0,-1,-1,667,516,626,751,-1,-1,793,493,793,774,P8,dj-right,1
55.0,-1,-1,667,493,626,727,-1,-1,793,493,793,751,P8,dj-right,1
56.0,-1,-1,667,469,626,704,-1,-1,793,469,793,727,P8,dj-right,1
57.0,-1,-1,751,446,626,680,-1,-1,751,446,793,704,P8,dj-right,1
58.0,-1,-1,793,469,626,657,-1,-1,793,469,626,657,P8,dj-right,1
59.0,-1,-1,793,469,626,657,-1,-1,-1,-1,793,657,P8,dj-right,1
60.0,-1,-1,667,399,626,633,-1,-1,793,422,626,633,P8,dj-right,1
61.0,-1,-1,667,399,626,633,-1,-1,667,399,626,633,P8,dj-right,1
62.0,-1,-1,667,375,626,633,-1,-1,667,375,626,633,P8,dj-right,1
63.0,-1,-1,793,446,626,657,-1,-1,793,446,793,680,P8,dj-right,1
64.0,-1,-1,793,469,626,680,-1,-1,793,469,793,680,P8,dj-right,1
65.0,-1,-1,793,516,626,704,-1,-1,793,516,793,727,P8,dj-right,1
66.0,-1,-1,626,446,626,704,-1,-1,751,446,793,727,P8,dj-right,1
67.0,667,164,626,469,626,727,751,164,751,469,793,751,P8,dj-right,1
68.0,667,187,626,493,667,751,751,187,751,493,793,774,P8,dj-right,1
69.0,-1,-1,626,563,667,798,-1,-1,751,563,834,821,P8,dj-right,1
70.0,667,328,626,563,667,798,751,328,751,563,834,821,P8,dj-right,1
71.0,709,328,584,586,667,821,751,328,709,610,834,821,P8,dj-right,1
72.0,667,375,584,610,667,798,751,375,709,633,834,845,P8,dj-right,1
73.0,626,469,584,657,667,821,793,446,709,657,834,845,P8,dj-right,1
74.0,667,469,584,633,667,798,793,446,709,633,834,845,P8,dj-right,1
75.0,667,469,584,657,667,798,793,469,709,633,834,845,P8,dj-right,1
76.0,667,469,584,633,667,798,793,446,709,633,834,845,P8,dj-right,1
77.0,667,446,584,633,667,821,793,446,709,633,834,845,P8,dj-right,1
78.0,667,422,584,633,667,798,793,422,709,633,834,845,P8,dj-right,1
79.0,667,446,584,610,667,798,793,422,709,610,834,845,P8,dj-right,1
80.0,667,422,584,610,667,821,793,422,709,610,834,845,P8,dj-right,1
81.0,667,422,584,610,667,821,793,422,709,610,834,845,P8,dj-right,1
82.0,667,422,584,610,667,821,793,422,709,610,834,845,P8,dj-right,1
83.0,667,399,584,610,667,821,793,399,709,610,834,845,P8,dj-right,1
84.0,667,399,626,610,667,821,793,399,709,610,834,821,P8,dj-right,1
85.0,667,399,626,586,667,821,793,375,751,610,834,821,P8,dj-right,1
86.0,667,375,626,586,667,821,793,375,751,610,834,821,P8,dj-right,1
87.0,667,375,626,586,667,798,793,352,751,586,834,845,P8,dj-right,1
88.0,667,375,626,563,667,821,793,375,751,586,834,821,P8,dj-right,1
89.0,667,352,667,563,667,821,793,352,751,563,834,845,P8,dj-right,1
90.0,667,352,667,563,667,821,793,352,793,563,834,845,P8,dj-right,1
91.0,667,352,667,563,667,821,793,328,793,563,834,845,P8,dj-right,1
92.0,667,328,667,540,667,821,793,305,793,563,834,845,P8,dj-right,1
93.0,626,305,667,540,667,821,751,305,793,563,834,845,P8,dj-right,1
94.0,626,305,667,540,667,821,751,305,793,563,834,821,P8,dj-right,1
95.0,626,305,667,540,667,821,751,305,793,563,834,821,P8,dj-right,1
96.0,667,328,667,540,667,821,751,328,793,563,834,845,P8,dj-right,1
97.0,626,328,667,563,667,821,751,305,793,563,834,845,P8,dj-right,1
1.0,834,70,834,258,834,493,960,70,918,281,918,493,P8,dj-right,2
2.0,834,70,834,281,834,493,960,70,918,281,960,493,P8,dj-right,2
3.0,793,70,834,258,834,493,960,70,918,281,918,493,P8,dj-right,2
4.0,834,70,834,281,834,493,960,70,918,281,918,493,P8,dj-right,2
5.0,834,93,793,281,834,493,918,93,918,281,918,493,P8,dj-right,2
6.0,834,70,793,281,834,493,918,93,918,281,918,493,P8,dj-right,2
7.0,834,93,793,281,834,493,918,93,918,281,918,493,P8,dj-right,2
8.0,834,93,793,281,834,469,918,93,918,281,918,493,P8,dj-right,2
9.0,793,70,793,258,834,469,918,93,918,281,918,493,P8,dj-right,2
10.0,793,93,793,258,834,469,918,93,918,281,918,493,P8,dj-right,2
11.0,793,70,793,258,793,469,918,93,918,281,918,493,P8,dj-right,2
12.0,793,70,751,258,793,493,918,70,918,281,918,493,P8,dj-right,2
13.0,793,70,751,281,793,493,918,93,918,281,918,493,P8,dj-right,2
14.0,793,70,751,281,751,493,918,93,918,281,918,493,P8,dj-right,2
15.0,834,46,751,281,751,493,918,70,918,281,918,493,P8,dj-right,2
16.0,834,46,751,258,709,516,918,70,918,281,960,516,P8,dj-right,2
17.0,793,70,751,281,709,493,918,70,918,281,960,493,P8,dj-right,2
18.0,793,46,751,281,709,493,918,70,918,281,960,516,P8,dj-right,2
19.0,834,70,751,281,667,493,918,70,918,281,960,493,P8,dj-right,2
20.0,793,70,751,281,667,493,918,70,918,281,918,516,P8,dj-right,2
21.0,793,70,751,281,667,493,918,70,918,281,918,493,P8,dj-right,2
22.0,793,46,709,281,667,493,918,46,876,281,918,493,P8,dj-right,2
23.0,793,23,709,258,667,493,918,23,876,258,918,493,P8,dj-right,2
24.0,751,70,709,281,667,493,876,70,834,258,918,469,P8,dj-right,2
25.0,751,46,709,258,667,493,876,46,834,258,918,469,P8,dj-right,2
26.0,793,46,709,258,667,493,876,46,834,258,918,446,P8,dj-right,2
27.0,793,46,709,258,667,493,834,46,834,234,876,446,P8,dj-right,2
28.0,-1,-1,751,234,667,493,-1,-1,793,234,876,446,P8,dj-right,2
29.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,P8,dj-right,2
