Frame number,RHip - x,RHip - y,RKnee - x,RKnee - y,RAnkle - x,RAnkle - y,LHip - x,LHip - y,LKnee - x,LKnee - y,LAnkle - x,LAnkle - y,participant,type,jump_count
55.0,960,211,960,422,918,915,1126,187,1126,422,1168,939,P17,cmj-center,4
56.0,960,281,918,657,918,915,1126,281,1126,680,1168,939,P17,cmj-center,4
57.0,960,352,960,680,918,915,1126,352,1126,680,1168,939,P17,cmj-center,4
58.0,960,422,960,680,918,915,1126,422,1126,680,1168,939,P17,cmj-center,4
59.0,960,399,960,680,918,915,1126,399,1126,680,1168,939,P17,cmj-center,4
60.0,960,375,960,657,918,915,1126,375,1126,657,1168,939,P17,cmj-center,4
61.0,960,375,960,657,918,915,1126,375,1126,657,1168,939,P17,cmj-center,4
62.0,960,352,918,657,918,915,1126,352,1126,657,1168,939,P17,cmj-center,4
63.0,960,352,918,657,918,915,1126,352,1126,633,1168,939,P17,cmj-center,4
64.0,960,328,918,657,918,915,1126,328,1126,633,1168,939,P17,cmj-center,4
65.0,918,305,918,657,918,915,1126,305,1126,633,1168,939,P17,cmj-center,4
66.0,960,305,918,633,918,915,1126,305,1126,610,1168,939,P17,cmj-center,4
67.0,960,305,918,610,918,915,1126,281,1126,610,1168,939,P17,cmj-center,4
68.0,960,305,918,610,918,915,1126,281,1126,610,1168,939,P17,cmj-center,4
69.0,960,281,918,633,918,915,1126,281,1126,610,1168,939,P17,cmj-center,4
70.0,960,281,918,610,918,915,1126,281,1126,586,1168,939,P17,cmj-center,4
71.0,960,281,918,610,918,915,1126,281,1126,586,1168,939,P17,cmj-center,4
72.0,960,281,918,586,918,915,1085,258,1126,586,1168,939,P17,cmj-center,4
73.0,918,281,918,610,918,915,1085,281,1126,586,1168,939,P17,cmj-center,4
74.0,918,258,918,610,918,915,1085,258,1126,586,1168,939,P17,cmj-center,4
75.0,918,281,918,610,918,915,1085,281,1126,586,1168,939,P17,cmj-center,4
76.0,918,281,918,610,918,915,1085,281,1126,586,1168,939,P17,cmj-center,4
1.0,918,328,918,633,918,915,1085,328,1126,633,1126,915,P17,cmj-center,5
2.0,918,328,918,633,918,915,1085,328,1126,610,1126,915,P17,cmj-center,5
3.0,918,328,918,633,918,915,1085,328,1126,633,1126,939,P17,cmj-center,5
4.0,918,328,918,633,918,915,1085,328,1126,633,1126,939,P17,cmj-center,5
5.0,918,352,918,657,918,915,1085,352,1126,633,1126,939,P17,cmj-center,5
6.0,918,375,918,657,918,915,1085,352,1126,657,1126,939,P17,cmj-center,5
7.0,918,375,918,657,918,915,1085,375,1126,657,1126,939,P17,cmj-center,5
8.0,918,375,918,657,918,915,1085,352,1126,657,1126,939,P17,cmj-center,5
9.0,918,399,918,633,918,915,1085,375,1126,657,1126,939,P17,cmj-center,5
10.0,960,399,918,633,918,915,1126,399,1126,657,1126,939,P17,cmj-center,5
11.0,960,399,918,633,918,915,1085,399,1126,633,1126,939,P17,cmj-center,5
12.0,960,422,918,657,918,915,1126,422,1126,657,1126,939,P17,cmj-center,5
13.0,960,422,876,680,918,915,1126,422,1168,680,1126,939,P17,cmj-center,5
14.0,960,422,876,680,918,915,1126,422,1126,657,1126,939,P17,cmj-center,5
15.0,960,446,876,680,918,915,1126,422,1168,657,1126,939,P17,cmj-center,5
16.0,960,446,876,680,918,915,1126,446,1168,657,1126,939,P17,cmj-center,5
17.0,918,469,876,680,918,915,1126,446,1168,657,1126,939,P17,cmj-center,5
18.0,918,493,876,704,918,915,1085,469,1126,680,1126,939,P17,cmj-center,5
19.0,918,493,876,680,918,915,1126,469,1126,680,1126,939,P17,cmj-center,5
20.0,918,493,876,704,918,915,1126,493,1126,704,1126,939,P17,cmj-center,5
21.0,918,493,876,680,918,915,1126,493,1126,704,1126,939,P17,cmj-center,5
22.0,960,516,876,704,918,915,1126,493,1126,704,1126,939,P17,cmj-center,5
23.0,960,516,876,704,918,915,1126,493,1126,704,1126,915,P17,cmj-center,5
24.0,918,516,876,704,918,915,1126,516,1126,704,1126,939,P17,cmj-center,5
25.0,960,516,876,680,918,915,1126,516,1126,704,1126,939,P17,cmj-center,5
26.0,960,516,876,704,918,915,1126,516,1168,704,1126,939,P17,cmj-center,5
27.0,960,540,876,704,918,915,1126,516,1168,704,1126,939,P17,cmj-center,5
28.0,960,540,876,704,918,915,1126,540,1168,704,1126,939,P17,cmj-center,5
29.0,960,563,876,704,918,915,1126,540,1168,727,1126,939,P17,cmj-center,5
30.0,960,563,876,704,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
31.0,960,563,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
32.0,960,563,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
33.0,960,586,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
34.0,960,586,876,727,918,915,1126,586,1168,727,1126,939,P17,cmj-center,5
35.0,960,586,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
36.0,960,586,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
37.0,960,586,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
38.0,960,586,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
39.0,960,586,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
40.0,960,563,876,727,918,915,1126,563,1168,727,1126,939,P17,cmj-center,5
41.0,960,563,876,727,918,915,1126,563,1126,727,1126,939,P17,cmj-center,5
42.0,918,563,876,727,918,915,1126,540,1168,727,1126,915,P17,cmj-center,5
43.0,960,540,876,727,918,915,1126,516,1168,727,1126,939,P17,cmj-center,5
44.0,960,516,876,704,918,915,1126,516,1168,704,1126,915,P17,cmj-center,5
45.0,960,493,876,704,918,915,1126,493,1126,704,1126,939,P17,cmj-center,5
46.0,960,493,876,680,918,915,1126,493,1126,704,1126,915,P17,cmj-center,5
47.0,960,446,918,680,918,915,1126,446,1126,680,1126,915,P17,cmj-center,5
48.0,960,446,918,680,918,915,1126,446,1126,680,1126,915,P17,cmj-center,5
49.0,960,422,918,657,918,915,1126,422,1126,657,1126,915,P17,cmj-center,5
50.0,960,422,918,657,918,915,1126,422,1126,657,1126,915,P17,cmj-center,5
51.0,918,375,918,633,918,892,1126,375,1126,633,1126,915,P17,cmj-center,5
52.0,918,328,918,633,918,892,1126,328,1126,610,1126,915,P17,cmj-center,5
53.0,-1,-1,918,633,876,868,-1,-1,1168,633,1168,892,P17,cmj-center,5
54.0,-1,-1,918,704,876,868,-1,-1,918,704,1168,868,P17,cmj-center,5
55.0,-1,-1,876,680,876,821,-1,-1,876,680,876,821,P17,cmj-center,5
56.0,-1,-1,918,586,918,727,-1,-1,-1,-1,1168,751,P17,cmj-center,5
57.0,-1,-1,918,422,918,680,-1,-1,1168,469,1168,680,P17,cmj-center,5
58.0,-1,-1,918,399,876,633,-1,-1,1168,399,1168,657,P17,cmj-center,5
59.0,-1,-1,918,399,876,633,-1,-1,1168,352,1168,657,P17,cmj-center,5
60.0,-1,-1,918,375,876,633,-1,-1,1168,352,1168,633,P17,cmj-center,5
61.0,-1,-1,918,375,1168,633,-1,-1,918,375,876,633,P17,cmj-center,5
62.0,-1,-1,918,375,876,633,-1,-1,918,375,1168,657,P17,cmj-center,5
63.0,-1,-1,918,422,876,633,-1,-1,918,422,1168,657,P17,cmj-center,5
64.0,-1,-1,-1,-1,876,657,-1,-1,-1,-1,876,657,P17,cmj-center,5
65.0,-1,-1,-1,-1,876,680,-1,-1,-1,-1,1168,657,P17,cmj-center,5
66.0,-1,-1,918,516,876,704,-1,-1,-1,-1,876,704,P17,cmj-center,5
67.0,-1,-1,918,610,876,774,-1,-1,-1,-1,876,774,P17,cmj-center,5
68.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,P17,cmj-center,5
69.0,-1,-1,960,422,1043,586,-1,-1,1168,399,-1,-1,P17,cmj-center,5
70.0,960,140,960,422,876,915,1126,140,1126,399,876,915,P17,cmj-center,5
71.0,960,164,960,422,918,939,1126,164,1126,422,918,939,P17,cmj-center,5
72.0,1001,211,918,680,918,962,1126,211,1168,657,1168,962,P17,cmj-center,5
73.0,960,305,960,680,918,962,1126,328,1126,680,1168,962,P17,cmj-center,5
74.0,960,352,960,704,918,962,1168,352,1126,704,1168,962,P17,cmj-center,5
75.0,960,375,960,704,918,962,1168,375,1126,704,1168,986,P17,cmj-center,5
76.0,960,422,960,704,1168,986,1126,422,1126,704,918,962,P17,cmj-center,5
77.0,960,422,960,704,918,962,1126,422,1126,704,1168,962,P17,cmj-center,5
78.0,960,422,918,704,918,962,1126,399,1126,704,1168,962,P17,cmj-center,5
79.0,960,375,918,680,918,939,1126,375,1126,680,1168,962,P17,cmj-center,5
80.0,960,352,918,680,918,939,1126,375,1126,680,1168,962,P17,cmj-center,5
81.0,918,328,918,657,918,939,1085,328,1126,657,1168,962,P17,cmj-center,5
82.0,918,305,918,633,918,939,1085,281,1126,610,1168,962,P17,cmj-center,5
83.0,918,258,918,633,918,939,1085,258,1126,633,1168,962,P17,cmj-center,5
84.0,918,234,918,633,918,939,1126,234,1126,610,1168,962,P17,cmj-center,5
85.0,918,258,918,610,918,939,1085,258,1126,586,1168,962,P17,cmj-center,5
86.0,918,258,918,610,918,939,1085,281,1126,586,1168,962,P17,cmj-center,5
87.0,918,258,918,610,918,939,1085,281,1126,586,1168,962,P17,cmj-center,5
88.0,918,258,918,610,918,939,1085,281,1126,586,1168,962,P17,cmj-center,5
89.0,918,281,918,610,918,939,1085,281,1126,586,1168,962,P17,cmj-center,5
90.0,918,281,918,610,918,939,1085,281,1126,586,1168,962,P17,cmj-center,5
91.0,918,305,918,610,918,939,1085,305,1126,586,1168,962,P17,cmj-center,5
92.0,918,305,918,610,918,939,1085,305,1126,586,1168,962,P17,cmj-center,5
93.0,918,281,918,610,918,939,1085,281,1126,586,1168,962,P17,cmj-center,5
1.0,960,140,960,375,918,586,1085,140,1085,375,1043,610,P17,dj-center,1
2.0,960,140,960,375,918,586,1085,140,1085,375,1043,610,P17,dj-center,1
3.0,960,140,960,375,918,586,1085,140,1085,375,1085,610,P17,dj-center,1
4.0,960,140,960,375,960,586,1085,140,1085,375,1043,610,P17,dj-center,1
5.0,960,140,960,375,960,610,1085,140,1085,375,1043,610,P17,dj-center,1
6.0,960,140,960,375,918,610,1085,140,1085,375,1043,610,P17,dj-center,1
7.0,960,140,960,375,960,610,1085,140,1085,375,1043,610,P17,dj-center,1
8.0,960,140,960,375,960,633,1085,140,1085,375,1043,610,P17,dj-center,1
9.0,960,140,960,375,960,633,1085,140,1085,375,1043,610,P17,dj-center,1
10.0,960,140,960,375,960,633,1085,140,1085,375,1043,610,P17,dj-center,1
11.0,960,140,960,375,960,657,1085,140,1085,375,1043,610,P17,dj-center,1
12.0,960,140,960,375,918,657,1085,140,1085,375,1043,610,P17,dj-center,1
13.0,960,140,960,375,918,657,1085,140,1085,375,1043,610,P17,dj-center,1
14.0,960,140,960,375,918,657,1085,140,1085,375,1043,610,P17,dj-center,1
15.0,960,140,960,352,918,657,1085,140,1043,375,1043,610,P17,dj-center,1
16.0,960,140,960,375,918,657,1085,140,1085,375,1043,610,P17,dj-center,1
17.0,960,117,960,375,918,657,1085,140,1043,375,1043,610,P17,dj-center,1
18.0,960,140,960,375,918,657,1085,140,1043,375,1043,610,P17,dj-center,1
19.0,960,140,960,399,918,657,1085,140,1043,375,1043,610,P17,dj-center,1
20.0,960,140,960,399,918,657,1085,140,1085,375,1043,610,P17,dj-center,1
21.0,960,140,960,375,918,680,1085,140,1085,375,1043,586,P17,dj-center,1
22.0,918,140,960,375,918,657,1085,140,1085,375,1043,586,P17,dj-center,1
23.0,918,140,918,375,918,680,1085,140,1085,375,1043,586,P17,dj-center,1
24.0,918,140,918,352,918,704,1085,140,1085,352,1085,586,P17,dj-center,1
25.0,918,164,918,375,918,704,1085,140,1085,375,1043,586,P17,dj-center,1
26.0,918,164,918,422,918,727,1085,164,1085,399,1085,633,P17,dj-center,1
27.0,918,187,918,422,918,751,1085,164,1126,422,1085,680,P17,dj-center,1
28.0,918,211,918,446,876,774,1085,187,1126,446,1085,704,P17,dj-center,1
29.0,918,211,918,469,876,798,1085,211,1126,469,1085,751,P17,dj-center,1
30.0,918,234,918,493,876,821,1085,211,1126,516,1126,774,P17,dj-center,1
31.0,918,234,876,469,876,868,1085,234,1126,586,1126,821,P17,dj-center,1
32.0,918,258,876,493,876,892,1085,258,1085,493,1126,868,P17,dj-center,1
33.0,876,352,876,633,876,915,1043,352,1126,633,1126,915,P17,dj-center,1
34.0,918,375,876,657,876,915,1043,399,1085,657,1126,915,P17,dj-center,1
35.0,918,399,876,657,876,915,1043,399,1085,657,1126,915,P17,dj-center,1
36.0,918,375,876,657,876,915,1043,375,1085,657,1126,915,P17,dj-center,1
37.0,876,422,876,657,876,915,1043,422,1085,657,1126,915,P17,dj-center,1
38.0,876,469,876,680,876,915,1043,446,1085,680,1126,915,P17,dj-center,1
39.0,918,469,876,704,876,915,1043,469,1085,680,1126,915,P17,dj-center,1
40.0,918,493,876,680,876,915,1085,469,1126,680,1126,915,P17,dj-center,1
41.0,918,493,834,704,876,915,1085,493,1126,680,1126,915,P17,dj-center,1
42.0,918,516,834,704,876,915,1085,493,1126,680,1126,915,P17,dj-center,1
43.0,918,516,834,704,876,915,1085,516,1126,704,1126,915,P17,dj-center,1
44.0,918,540,834,704,876,915,1085,516,1126,704,1126,915,P17,dj-center,1
45.0,918,540,834,704,876,915,1085,540,1126,704,1126,915,P17,dj-center,1
46.0,918,540,834,704,876,915,1085,540,1126,704,1126,915,P17,dj-center,1
47.0,918,563,834,704,876,915,1085,540,1126,704,1126,915,P17,dj-center,1
48.0,918,586,876,727,876,915,1085,563,1126,727,1126,915,P17,dj-center,1
49.0,918,586,876,727,876,915,1085,586,1126,727,1126,915,P17,dj-center,1
50.0,918,586,876,727,876,915,1085,586,1126,727,1126,915,P17,dj-center,1
51.0,918,586,876,727,876,915,1085,586,1126,727,1126,915,P17,dj-center,1
52.0,918,586,876,727,876,915,1085,586,1126,727,1126,939,P17,dj-center,1
53.0,918,586,876,727,876,915,1085,586,1126,727,1126,915,P17,dj-center,1
54.0,918,563,918,727,876,915,1085,563,1126,727,1126,915,P17,dj-center,1
55.0,918,563,918,727,876,915,1085,540,1126,727,1126,915,P17,dj-center,1
56.0,918,540,918,704,876,915,1085,516,1126,704,1126,915,P17,dj-center,1
57.0,918,516,918,704,876,915,1085,516,1126,704,1126,915,P17,dj-center,1
58.0,918,493,918,704,876,915,1085,493,1126,704,1126,915,P17,dj-center,1
59.0,918,469,918,680,876,915,1085,469,1085,704,1126,915,P17,dj-center,1
60.0,918,446,918,657,876,915,1085,422,1085,680,1126,915,P17,dj-center,1
61.0,918,422,918,680,876,915,1085,422,1085,680,1126,915,P17,dj-center,1
62.0,918,399,918,657,876,915,1085,422,1085,680,1126,915,P17,dj-center,1
63.0,918,375,876,657,876,915,1085,399,1085,633,1126,915,P17,dj-center,1
64.0,918,352,876,633,876,892,1085,352,1126,633,1126,915,P17,dj-center,1
65.0,-1,-1,876,657,876,892,-1,-1,1126,633,1126,892,P17,dj-center,1
66.0,-1,-1,918,586,876,868,-1,-1,1126,610,1126,868,P17,dj-center,1
67.0,918,140,918,469,876,821,1085,117,1085,469,1168,821,P17,dj-center,1
68.0,918,70,918,446,876,774,1043,70,1126,493,1168,774,P17,dj-center,1
69.0,-1,-1,876,516,918,751,-1,-1,1126,516,1168,751,P17,dj-center,1
70.0,-1,-1,1085,399,918,704,-1,-1,1126,422,1168,704,P17,dj-center,1
71.0,-1,-1,1126,399,918,680,-1,-1,1126,399,1168,680,P17,dj-center,1
72.0,-1,-1,876,375,918,657,-1,-1,1126,375,1168,680,P17,dj-center,1
73.0,-1,-1,918,375,876,657,-1,-1,1085,328,1126,657,P17,dj-center,1
74.0,-1,-1,918,375,876,633,-1,-1,1126,375,1126,633,P17,dj-center,1
75.0,-1,-1,918,375,876,633,-1,-1,1126,352,1126,633,P17,dj-center,1
76.0,-1,-1,1126,422,876,657,-1,-1,1126,422,1126,657,P17,dj-center,1
77.0,-1,-1,1126,446,876,680,-1,-1,1126,446,1126,680,P17,dj-center,1
78.0,-1,-1,-1,-1,876,680,-1,-1,-1,-1,1126,704,P17,dj-center,1
79.0,-1,-1,876,540,876,727,-1,-1,1126,469,1126,727,P17,dj-center,1
80.0,-1,-1,1126,610,1126,751,-1,-1,1126,586,1126,774,P17,dj-center,1
81.0,-1,-1,876,657,876,798,-1,-1,876,657,1126,798,P17,dj-center,1
82.0,918,93,-1,-1,1168,821,1085,93,1126,586,1168,821,P17,dj-center,1
83.0,918,117,918,399,876,868,1085,117,1085,399,1168,868,P17,dj-center,1
84.0,918,164,918,422,834,915,1085,164,1085,422,1168,892,P17,dj-center,1
85.0,918,187,918,446,876,915,1043,187,1126,657,1168,939,P17,dj-center,1
86.0,918,234,1126,680,1168,939,1043,234,876,680,876,939,P17,dj-center,1
87.0,876,305,876,657,876,939,1043,305,1126,680,1168,962,P17,dj-center,1
88.0,876,328,876,680,876,939,1043,328,1085,704,1168,939,P17,dj-center,1
89.0,876,352,876,704,876,939,1043,352,1085,704,1168,962,P17,dj-center,1
90.0,876,399,876,704,876,939,1043,399,1085,704,1168,962,P17,dj-center,1
91.0,876,422,876,704,876,939,1043,422,1085,704,1168,962,P17,dj-center,1
92.0,876,422,876,704,876,939,1043,422,1085,704,1168,962,P17,dj-center,1
93.0,834,399,876,704,876,939,1043,399,1085,704,1168,962,P17,dj-center,1
94.0,876,399,876,680,876,939,1043,399,1085,680,1168,939,P17,dj-center,1
95.0,834,375,876,657,876,939,1043,375,1085,680,1168,939,P17,dj-center,1
96.0,834,352,876,657,876,939,1043,352,1085,657,1168,939,P17,dj-center,1
97.0,834,352,834,657,876,939,1043,352,1085,633,1168,939,P17,dj-center,1
98.0,834,305,834,633,876,939,1043,305,1085,633,1168,939,P17,dj-center,1
99.0,834,305,834,633,876,939,1043,305,1085,610,1168,939,P17,dj-center,1
100.0,834,281,834,633,876,939,1043,281,1085,586,1168,939,P17,dj-center,1
101.0,834,281,834,633,876,939,1001,281,1085,586,1168,939,P17,dj-center,1
102.0,834,281,834,633,876,939,1001,281,1085,610,1168,939,P17,dj-center,1
103.0,834,281,834,633,876,939,1043,281,1085,586,1168,939,P17,dj-center,1
104.0,834,281,834,633,876,939,1043,281,1085,610,1168,939,P17,dj-center,1
105.0,834,281,834,633,876,939,1001,281,1085,610,1168,939,P17,dj-center,1
106.0,834,281,834,610,876,939,1043,281,1085,586,1168,939,P17,dj-center,1
107.0,834,281,834,610,876,939,1001,281,1085,586,1168,939,P17,dj-center,1
108.0,834,281,834,610,876,939,1043,281,1085,586,1168,939,P17,dj-center,1
1.0,960,117,960,375,918,586,1085,140,1085,375,1085,610,P17,dj-center,2
2.0,960,117,960,375,918,586,1085,140,1085,375,1085,610,P17,dj-center,2
3.0,960,117,960,375,918,586,1085,140,1085,375,1085,610,P17,dj-center,2
4.0,960,117,960,375,918,586,1085,140,1085,375,1085,610,P17,dj-center,2
5.0,960,117,960,375,918,586,1126,140,1085,375,1085,610,P17,dj-center,2
6.0,960,117,960,375,918,586,1126,140,1085,375,1085,610,P17,dj-center,2
7.0,960,117,960,375,918,586,1126,140,1085,375,1085,610,P17,dj-center,2
8.0,960,117,960,375,918,586,1126,140,1085,375,1085,610,P17,dj-center,2
9.0,960,117,960,375,918,586,1126,140,1085,375,1085,610,P17,dj-center,2
10.0,960,117,960,375,918,610,1126,140,1085,375,1085,610,P17,dj-center,2
11.0,960,117,960,375,918,610,1126,140,1085,375,1085,610,P17,dj-center,2
12.0,960,117,960,375,918,610,1126,140,1085,375,1085,610,P17,dj-center,2
13.0,960,117,960,375,918,633,1126,140,1085,375,1043,610,P17,dj-center,2
14.0,1001,117,960,375,918,633,1126,140,1085,375,1043,610,P17,dj-center,2
15.0,1001,117,960,375,918,633,1126,140,1085,375,1043,610,P17,dj-center,2
16.0,1001,117,960,375,918,633,1126,140,1085,375,1043,610,P17,dj-center,2
17.0,1001,140,960,375,918,633,1126,140,1085,375,1043,610,P17,dj-center,2
18.0,1001,117,960,375,918,633,1126,140,1085,375,1043,610,P17,dj-center,2
19.0,1001,117,960,375,960,633,1126,140,1085,375,1043,610,P17,dj-center,2
20.0,1001,117,960,375,960,657,1126,140,1085,375,1043,610,P17,dj-center,2
21.0,1001,117,960,375,960,633,1126,117,1085,375,1085,610,P17,dj-center,2
22.0,1001,117,960,375,960,657,1126,117,1085,375,1043,610,P17,dj-center,2
23.0,1001,117,960,375,960,657,1126,140,1085,375,1043,610,P17,dj-center,2
24.0,960,117,960,375,960,657,1126,117,1085,375,1043,610,P17,dj-center,2
25.0,960,117,960,375,918,657,1126,117,1085,375,1043,610,P17,dj-center,2
26.0,960,117,960,375,918,657,1126,117,1085,375,1043,610,P17,dj-center,2
27.0,960,117,960,375,918,657,1126,117,1085,375,1043,610,P17,dj-center,2
28.0,960,93,960,375,918,657,1126,117,1085,375,1043,586,P17,dj-center,2
29.0,960,93,960,375,918,657,1126,117,1085,375,1085,586,P17,dj-center,2
30.0,960,93,960,375,918,657,1085,117,1085,375,1085,586,P17,dj-center,2
31.0,960,117,960,375,918,680,1085,117,1085,375,1085,586,P17,dj-center,2
32.0,960,117,918,375,918,680,1085,140,1085,375,1085,586,P17,dj-center,2
33.0,960,117,960,375,918,704,1085,140,1126,375,1085,586,P17,dj-center,2
34.0,960,117,918,399,918,727,1085,140,1126,375,1085,586,P17,dj-center,2
35.0,960,140,918,422,918,727,1085,164,1126,399,1085,657,P17,dj-center,2
36.0,960,164,918,446,918,751,1085,164,1126,422,1085,704,P17,dj-center,2
37.0,-1,-1,918,516,876,798,-1,-1,1126,516,1126,751,P17,dj-center,2
38.0,-1,-1,876,610,876,845,-1,-1,1126,610,1126,821,P17,dj-center,2
39.0,960,258,918,633,876,868,1085,258,1126,633,1126,845,P17,dj-center,2
40.0,960,281,918,633,876,892,1085,305,1126,633,1126,892,P17,dj-center,2
41.0,960,328,918,610,918,892,1085,328,1126,633,1126,915,P17,dj-center,2
42.0,918,352,918,633,876,892,1085,375,1126,657,1126,915,P17,dj-center,2
43.0,918,375,876,633,918,892,1085,399,1126,657,1126,915,P17,dj-center,2
44.0,918,422,876,633,918,892,1085,422,1126,657,1126,915,P17,dj-center,2
45.0,918,422,876,633,918,915,1085,422,1085,657,1126,915,P17,dj-center,2
46.0,918,422,876,657,918,915,1085,422,1085,657,1126,915,P17,dj-center,2
47.0,918,446,876,657,918,915,1085,446,1126,680,1126,915,P17,dj-center,2
48.0,918,469,876,680,876,915,1085,446,1126,680,1126,915,P17,dj-center,2
49.0,918,469,834,680,918,915,1085,469,1126,680,1126,915,P17,dj-center,2
50.0,918,493,834,680,918,915,1085,469,1126,680,1126,915,P17,dj-center,2
51.0,918,516,834,704,918,915,1085,493,1126,680,1126,915,P17,dj-center,2
52.0,918,516,834,704,918,915,1085,516,1126,704,1126,915,P17,dj-center,2
53.0,918,540,834,704,918,915,1085,516,1126,704,1126,915,P17,dj-center,2
54.0,918,540,834,704,918,915,1085,540,1126,704,1126,915,P17,dj-center,2
55.0,918,540,834,704,918,915,1085,540,1126,704,1126,915,P17,dj-center,2
56.0,918,563,834,704,918,915,1085,540,1126,704,1126,915,P17,dj-center,2
57.0,918,586,834,727,918,915,1085,563,1168,727,1126,915,P17,dj-center,2
58.0,918,610,834,727,918,915,1085,586,1168,727,1126,915,P17,dj-center,2
59.0,918,610,834,727,918,915,1085,586,1168,727,1126,915,P17,dj-center,2
60.0,918,610,834,727,918,915,1085,586,1168,727,1126,915,P17,dj-center,2
61.0,918,610,834,727,918,915,1085,586,1168,727,1126,915,P17,dj-center,2
62.0,918,586,834,727,918,915,1085,586,1168,727,1126,915,P17,dj-center,2
63.0,918,586,834,727,918,915,1085,586,1168,727,1126,915,P17,dj-center,2
64.0,918,586,876,727,918,915,1085,563,1168,727,1126,915,P17,dj-center,2
65.0,918,563,834,727,876,915,1085,563,1168,727,1126,915,P17,dj-center,2
66.0,918,563,834,727,876,915,1085,563,1168,727,1126,915,P17,dj-center,2
67.0,918,540,834,727,876,892,1085,540,1168,704,1126,915,P17,dj-center,2
68.0,918,540,834,704,876,892,1085,516,1168,704,1126,915,P17,dj-center,2
69.0,918,516,876,704,876,915,1085,493,1168,704,1126,915,P17,dj-center,2
70.0,918,493,876,680,876,892,1085,493,1126,704,1126,915,P17,dj-center,2
71.0,918,469,876,680,876,892,1085,469,1126,680,1126,915,P17,dj-center,2
72.0,918,446,876,680,918,892,1085,446,1126,680,1126,915,P17,dj-center,2
73.0,918,446,876,657,918,892,1085,446,1126,657,1126,915,P17,dj-center,2
74.0,918,422,876,657,918,892,1085,422,1126,657,1126,915,P17,dj-center,2
75.0,918,375,876,657,876,892,1085,399,1126,657,1126,915,P17,dj-center,2
76.0,918,352,876,633,876,892,1085,352,1126,633,1126,892,P17,dj-center,2
77.0,918,328,876,633,876,892,1085,328,1126,633,1126,892,P17,dj-center,2
78.0,-1,-1,876,704,876,845,-1,-1,1126,586,1126,845,P17,dj-center,2
79.0,-1,-1,1126,680,1126,821,-1,-1,1126,680,1126,845,P17,dj-center,2
80.0,-1,-1,876,540,876,751,-1,-1,1126,540,1126,751,P17,dj-center,2
81.0,-1,-1,876,493,876,704,-1,-1,1126,469,1126,704,P17,dj-center,2
82.0,-1,-1,1126,422,876,680,-1,-1,1126,422,1126,680,P17,dj-center,2
83.0,-1,-1,918,446,876,657,-1,-1,-1,-1,1126,657,P17,dj-center,2
84.0,-1,-1,1126,375,1126,657,-1,-1,1126,375,1126,657,P17,dj-center,2
85.0,-1,-1,918,399,876,633,-1,-1,1126,375,1126,657,P17,dj-center,2
86.0,-1,-1,876,399,876,610,-1,-1,1126,399,1126,633,P17,dj-center,2
87.0,-1,-1,1126,422,876,610,-1,-1,1126,422,1126,633,P17,dj-center,2
88.0,-1,-1,918,352,876,633,-1,-1,1126,399,1126,633,P17,dj-center,2
89.0,-1,-1,1126,422,876,633,-1,-1,1126,399,1168,657,P17,dj-center,2
90.0,-1,-1,918,399,876,657,-1,-1,1126,399,1168,657,P17,dj-center,2
91.0,-1,-1,1126,422,1168,680,-1,-1,1126,422,1168,680,P17,dj-center,2
92.0,-1,-1,1168,493,876,680,-1,-1,1168,493,1168,704,P17,dj-center,2
93.0,-1,-1,1168,493,1168,727,-1,-1,1126,493,1168,727,P17,dj-center,2
94.0,-1,-1,876,493,876,751,-1,-1,1126,493,1168,774,P17,dj-center,2
95.0,960,70,876,540,876,798,1126,70,1126,540,1168,798,P17,dj-center,2
96.0,960,117,918,399,876,821,1126,117,1085,399,1168,821,P17,dj-center,2
97.0,918,164,918,422,876,892,1085,164,1126,422,1168,868,P17,dj-center,2
98.0,918,211,918,493,876,915,1085,211,1126,680,1168,915,P17,dj-center,2
99.0,918,258,918,633,876,915,1085,234,1126,657,1168,915,P17,dj-center,2
100.0,918,305,918,657,876,915,1085,305,1085,657,1168,915,P17,dj-center,2
101.0,918,352,918,704,918,915,1085,352,1085,680,1126,915,P17,dj-center,2
102.0,918,399,918,680,876,915,1085,399,1085,680,1126,915,P17,dj-center,2
103.0,918,422,918,704,876,915,1085,422,1085,704,1126,915,P17,dj-center,2
104.0,918,399,918,680,876,915,1085,399,1085,704,1126,915,P17,dj-center,2
105.0,918,399,918,680,876,915,1085,399,1085,680,1126,915,P17,dj-center,2
106.0,918,375,918,680,876,915,1085,375,1085,680,1126,915,P17,dj-center,2
107.0,918,375,918,657,876,915,1085,375,1085,657,1168,915,P17,dj-center,2
108.0,918,352,918,657,918,915,1085,352,1085,657,1126,915,P17,dj-center,2
