model_38_3,train_losses,test_losses,train_accuracies,test_accuracies
1,0.1589337254478696,0.1343822431718481,52,52
2,0.10214587751887899,0.08968706531771298,51,52
3,0.09136864466216943,0.089060852753705,45,57
4,0.09082978484200817,0.08958900745572715,54,52
5,0.09341956483192199,0.08869237786736982,46,48
6,0.09664269539931301,0.09806956890328176,52,52
7,0.09625579160937936,0.08880998656667512,51,47
8,0.09714168732258384,0.09238458296348309,49,52
9,0.0906904793860063,0.08989643074315169,49,43
10,0.09168462282598275,0.09062992344642508,55,54
11,0.08960038564235867,0.09008373268719377,48,41
12,0.09128801761267011,0.08986517632829732,50,47
13,0.08916463910765914,0.0901822339871834,48,51
14,0.08886730913952184,0.09027095395943215,49,52
15,0.08879679313545064,0.09032975907983451,49,52
16,0.08881157265712264,0.09030397801563658,48,52
17,0.08893136929544768,0.09024781913592897,50,51
18,0.08896467204769282,0.09028965183373155,50,51
19,0.08894776006113306,0.09032632359142961,49,51
20,0.08894093609674805,0.09031460768189924,49,51
21,0.08896940933788283,0.0903148075629925,49,51
22,0.0889883587544568,0.09028382239670589,49,51
23,0.08902800441299896,0.09021748499623661,49,51
24,0.08909497956861243,0.09012452898354366,49,52
25,0.08923627493719175,0.0899650187327944,48,53
26,0.08940977062790179,0.0897571598661357,46,51
27,0.08947275240022226,0.08962134657234981,45,50
28,0.08924254058768309,0.08960896267973144,47,52
29,0.08901404950751766,0.0897213549449526,49,52
30,0.08987132047378965,0.08944681029895256,48,48
31,0.09102831851259321,0.08974552360074274,49,52
32,0.08854795858072109,0.08991693422712128,50,52
33,0.08853860487242113,0.0899200542219754,54,52
34,0.0885465861390077,0.08989358616286311,54,52
35,0.08844197295254393,0.0894741472499124,51,52
36,0.09058620796694776,0.08964224056950931,50,52
37,0.08854586461582921,0.08962276166883008,51,52
38,0.08822664375468897,0.08919107657054375,54,52
39,0.08753507779391538,0.08935620661439567,54,52
40,0.08748845660123702,0.08933006843616223,54,52
41,0.08744100759469388,0.08933318072351916,54,52
42,0.0874238368523479,0.08933521909960385,54,52
43,0.08741184851642331,0.0893341554649945,54,52
44,0.08739701616917557,0.08933097175483046,54,52
45,0.08737296748570618,0.0893254151632046,54,52
46,0.08732472609552702,0.08931336320679763,54,52
47,0.08721617542111311,0.08928113199513533,54,52
48,0.08849629388858321,0.08935386507675566,54,52
49,0.08749739985609259,0.08932783223431685,54,52
50,0.0874530436399157,0.08933031970056994,54,52
51,0.08743801956013036,0.08933206621942849,54,52
52,0.08743018858422537,0.08933091677468398,54,52
53,0.08742324592217866,0.08932767551520775,54,52
54,0.08741508814398312,0.08932261271723385,54,52
55,0.08740407509865167,0.08931544680019905,54,52
56,0.08738804515850902,0.08930529962325919,54,52
57,0.08736455798660736,0.08929048735519936,54,52
58,0.08733681176865049,0.08927041189423923,54,52
59,0.0872614964395122,0.08924620572862954,54,52
60,0.08728659754147346,0.08921828968771572,54,52
61,0.08700888581541986,0.08923171409245195,54,52
62,0.08756522981394002,0.08921679494709804,54,52
63,0.08726352913696879,0.08912250656506111,54,52
64,0.08701989924447219,0.08898999208006365,54,52
65,0.08655368693396769,0.08905195932963798,54,52
66,0.08762960948145952,0.0892166747101422,54,52
67,0.0871934397026193,0.08897790312767029,54,52
68,0.08681511508037093,0.08876372925166426,54,52
69,0.08635385814142842,0.08843033067111311,54,52
70,0.08615368451171679,0.08818170325509433,54,52
71,0.0858492461141087,0.08803064247657513,56,57
72,0.08577601720335146,0.08799142621714494,59,57
73,0.08539183162824279,0.08802620655503766,63,57
74,0.08535655232969784,0.08794480048376939,62,57
75,0.08500864475070151,0.08840568877499679,62,57
76,0.0849004580995044,0.08850454667518878,63,57
77,0.08466460802012758,0.08855122173654623,62,57
78,0.08443867533503684,0.08818924272882528,63,57
79,0.08415166554021221,0.08774241291243455,63,57
80,0.08394354210902694,0.08754237869690204,63,56
81,0.08378992635804697,0.08767143020342136,63,56
82,0.0844856595276763,0.12298587632590327,62,55
83,0.08313482334685428,0.08670084795047497,64,57
84,0.08304746205970454,0.08669125571333129,64,57
85,0.08277002507780755,0.0867310330785554,64,57
86,0.08258433326631145,0.08677376729661021,64,57
87,0.08243682718328141,0.08680355754391901,63,58
88,0.08230275670346272,0.08682335193814902,64,58
89,0.08217148041520507,0.08682379511923626,64,59
90,0.08203593823786968,0.08677798483906121,64,59
91,0.08188031191733773,0.0867454291417681,65,59
92,0.08170627633133672,0.08675027356065552,65,58
93,0.08158614841397739,0.08679452332957037,65,58
94,0.08143164876192936,0.08687131620686629,65,58
95,0.08129313920700498,0.08700677084511724,65,58
96,0.08117144078400002,0.08716012845779288,65,59
97,0.08086262720081427,0.08734113645964656,66,60
98,0.08071274255989959,0.08759619321288734,65,60
99,0.0806440324742395,0.08823410729909766,65,60
100,0.08045878386037032,0.08908911794424057,65,60
101,0.08048854122346051,0.09165868651250313,65,59
102,0.08039580183223594,0.09499263121136303,65,60
103,0.08035843701065866,0.09753312376038782,65,60
104,0.08019087556349873,0.10380985279535425,65,60
105,0.08008873808025802,0.10060590248683403,65,60
106,0.08375092701338903,0.09309381066725173,65,62
107,0.07989752804260909,0.1451170439350194,66,62
108,0.07994511972936949,0.13299776485254025,65,60
109,0.07959542529009954,0.1387781066627338,66,60
110,0.0794055226534733,0.12411671260307575,66,63
111,0.07936351954169539,0.15938464911847278,65,62
112,0.07916585512683115,0.1552486358017757,65,61
113,0.07967963207177338,0.18152576993251668,64,60
114,0.22742843640720384,0.0868333125936574,64,61
115,0.08132841575555023,0.0856572484661793,64,60
116,0.08026040821883812,0.08384201572886829,65,62
117,0.07903955077408721,0.0841106990801877,65,63
118,0.07901786197408586,0.08484978922482195,65,62
119,0.07876344306530358,0.08357400960963347,65,62
120,0.07850841666240037,0.08356823669425373,66,62
121,0.07835131659784031,0.08343237330173624,66,63
122,0.0782053810844094,0.08338486017851994,66,63
123,0.0780748946216485,0.08354450428280337,65,62
124,0.07794094539763079,0.08382104748281939,65,62
125,0.07779452294239159,0.08403948771542516,66,62
126,0.07763037027975009,0.08407271473572173,66,63
127,0.07744353031140029,0.08509524731800475,65,62
128,0.07728934959536458,0.08363583606892619,65,63
129,0.07795662986106627,0.08764516587915092,65,62
130,0.07770439048693416,0.09290000102643309,65,63
131,0.07746992205857207,0.08380015322874332,65,64
132,0.07713210397268058,0.08672512014364374,66,64
133,0.07689339082384314,0.08553346760314086,66,64
134,0.07672057112143275,0.08471321314573288,66,64
135,0.11830776111250783,1.0216204978782555,64,49
136,0.13184764092316442,0.09530203404097722,62,58
137,0.07948275594752234,0.10430776199390149,65,59
138,0.0792916594273031,0.09765905912580161,65,58
139,0.07796725688318326,0.10011293713388772,66,59
140,0.07782343196254943,0.0980169983773396,65,58
141,0.07757436544854242,0.09925853949168632,65,60
142,0.07746527558232581,0.09871876753609755,66,59
143,0.07727882784067817,0.0994388823365343,66,59
144,0.07720094254088504,0.09975358047362032,65,60
145,0.07713405020503016,0.10003805828505549,65,61
146,0.07708077401306496,0.1002622948124491,66,61
147,0.07703293258795922,0.10045181291884389,66,62
148,0.07698835036017863,0.10061682760715485,66,62
149,0.07694584674845438,0.10076207487747588,66,61
150,0.07690465264821769,0.10089023796648815,66,61
151,0.076864282140916,0.10100313096210875,66,61
152,0.07682454029633763,0.10110258259649935,66,61
