model_21_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.19967975187837408,0.05417775150633206,48,58
2,0.028770182105932345,0.029075323230158674,52,41
3,0.023955169018734707,0.024605704920135276,49,58
4,0.023523170626565313,0.024274954395572635,51,58
5,0.02327034714516629,0.026350581732979658,48,41
6,0.022060691640618142,0.025445438214462168,53,67
7,0.021458373310860625,0.02484947486515463,58,66
8,0.02141671421822537,0.02506331196666634,58,65
9,0.02129011515820964,0.024981304241792998,59,65
10,0.023226305206170243,0.025289421098945785,57,63
11,0.024039338545852832,0.02706761603807881,50,44
12,0.022715457905544325,0.024416617668458145,49,55
13,0.022478061579586414,0.024759111613252737,53,56
14,0.022005412149965094,0.024528591737259915,54,58
15,0.021831606345230275,0.02491172125739773,57,61
16,0.021527607521314298,0.025423335768010494,60,62
17,0.021440479058897895,0.025514521302968045,60,62
18,0.021203136711977842,0.02537255652629546,60,61
19,0.02130715451883466,0.02485464915741969,60,57
20,0.021469772799631182,0.02478492259979248,56,58
21,0.021423349621590603,0.024678069744667,57,59
22,0.02122484807218059,0.025232223698692602,59,64
23,0.021162094694844792,0.02519065968311616,59,61
24,0.021188738238945435,0.024370677279729913,59,59
25,0.021603146295868948,0.024352805892916492,56,60
26,0.02133309921521819,0.024047741924759246,56,60
27,0.02153393713276038,0.023629219427596042,59,59
28,0.021431561668267412,0.02348899188702994,56,59
29,0.02089244274610884,0.02359742622305877,59,65
30,0.021412801206781622,0.023776497719061637,59,61
31,0.020706924561704143,0.024484465157028533,59,59
32,0.021044279350323623,0.023917554938880196,60,65
33,0.021196198597382962,0.0234709216730438,58,62
34,0.02063557706522138,0.023461422345934124,62,58
35,0.02091789727800348,0.023246225214352573,59,60
36,0.02042501454942682,0.023014304411672327,60,62
37,0.019641957256231416,0.022831834580776464,64,63
38,0.02000373923376705,0.02274627820418699,62,65
39,0.020355920242459587,0.023308686096302784,62,65
40,0.020967828959561466,0.023654056073975388,63,65
41,0.021094223488582652,0.02360595251521925,58,57
42,0.020350263493784358,0.0233323845985162,60,61
43,0.01986609570096048,0.02368515468861935,64,64
44,0.0194771872477585,0.022922958553272442,64,62
45,0.019875047849805167,0.02706748790984606,63,63
46,0.020513834846153687,0.022230041723181732,60,67
47,0.019262340899263874,0.02255239538902784,63,64
48,0.018978805220528933,0.02239900783900797,66,63
49,0.01881465952048141,0.022216689195076043,68,63
50,0.018692281674802972,0.0221361374332957,68,64
51,0.019172231133064526,0.02182970603887182,67,65
52,0.018992660152778198,0.024037934567806493,66,67
53,0.019080331821120188,0.02366568028491779,68,67
54,0.01883738911553715,0.022231460922825946,68,66
55,0.01849634734432349,0.022231626684648276,67,66
56,0.018720475006639287,0.0233873670553639,67,66
57,0.017928288424952647,0.022237518408002643,70,69
58,0.017749821135167324,0.023208155249157092,70,64
59,0.01762433902601178,0.023083833882408422,70,64
60,0.017606382959344413,0.02314096841498883,69,67
61,0.017311738850025647,0.0233333521950854,71,66
62,0.017031961277629553,0.029361140118898267,72,67
63,0.019316023521209032,0.02146877816123684,66,66
64,0.017216014125373925,0.022935592780148027,72,69
65,0.01718982652332006,0.022074564094961124,72,68
66,0.016531236319059735,0.022911400473030814,73,69
67,0.01679192821631271,0.023050402964118623,75,68
68,0.016818902331791567,0.021895021635250454,72,66
69,0.016840137658494243,0.02467433781954494,73,67
70,0.016829739460784397,0.02326005762510926,74,68
71,0.017535533396045813,0.02481096025801053,73,70
72,0.01816268590059173,0.022536331937260873,69,67
73,0.017056150382824157,0.028620615384004414,72,68
74,0.0172690980889824,0.023747699756691925,74,65
75,0.016621617319878566,0.02434854666246985,73,67
76,0.016404419199804243,0.025659827964149253,73,67
77,0.016134669070833184,0.02924938434666961,74,67
78,0.01640807269664293,0.023833873280643545,73,68
79,0.016192431865113505,0.02574891841759647,72,66
80,0.016586748669656474,0.02238612388172289,74,65
81,0.01544030944952804,0.029423705852814834,75,67
82,0.017345074522361326,0.026601332382564128,75,67
83,0.01763330322972844,0.02543608920417563,71,67
84,0.015975051783443838,0.025756633085926083,76,67
85,0.015705343511667143,0.026015988449110603,77,67
86,0.015447733978207192,0.033442734366785874,76,67
87,0.015676786859383743,0.028757120679764853,76,69
88,0.01610499533374658,0.02813667635412982,74,65
89,0.016476125462671343,0.9885277713302278,74,52
90,0.2861117854546965,0.4818178302180158,54,41
