model_22_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6419963811625954,0.6264145138128748,tensor([61.1345], device='cuda:5'),tensor([62.2642], device='cuda:5')
2,0.5985913687393445,0.6266646756316131,tensor([65.3361], device='cuda:5'),tensor([63.2075], device='cuda:5')
3,0.5781504371586967,0.6738450729622031,tensor([69.7479], device='cuda:5'),tensor([57.5472], device='cuda:5')
4,0.60928089979316,0.6258737433631465,tensor([66.5966], device='cuda:5'),tensor([60.3774], device='cuda:5')
5,0.5922006358619497,0.6574205857402874,tensor([69.1177], device='cuda:5'),tensor([59.4340], device='cuda:5')
6,0.5838379028464565,0.6799962093245309,tensor([69.3277], device='cuda:5'),tensor([59.4340], device='cuda:5')
7,0.591162770235238,0.6368562950278228,tensor([68.0672], device='cuda:5'),tensor([60.3774], device='cuda:5')
8,0.5933377697688191,0.6485656747278178,tensor([68.2773], device='cuda:5'),tensor([59.4340], device='cuda:5')
9,0.5840251150251436,0.6630135189812139,tensor([68.2773], device='cuda:5'),tensor([55.6604], device='cuda:5')
10,0.578864089581145,0.6581537262448725,tensor([70.3782], device='cuda:5'),tensor([60.3774], device='cuda:5')
11,0.5954151023335817,0.7031144567255704,tensor([68.6975], device='cuda:5'),tensor([56.6038], device='cuda:5')
12,0.5875981199641188,0.6496686271901401,tensor([68.9076], device='cuda:5'),tensor([62.2642], device='cuda:5')
13,0.5897792657884229,0.6439134433584394,tensor([68.6975], device='cuda:5'),tensor([59.4340], device='cuda:5')
14,0.5837118129770295,0.6327848558155995,tensor([69.5378], device='cuda:5'),tensor([59.4340], device='cuda:5')
15,0.5879768328506405,0.6204549254111524,tensor([69.3277], device='cuda:5'),tensor([61.3208], device='cuda:5')
16,0.5892071861679814,0.6623961891768113,tensor([68.6975], device='cuda:5'),tensor([55.6604], device='cuda:5')
17,0.583960380874762,0.6394432175834224,tensor([68.4874], device='cuda:5'),tensor([59.4340], device='cuda:5')
18,0.5933420728234684,0.6325827792005719,tensor([68.0672], device='cuda:5'),tensor([60.3774], device='cuda:5')
