model_8_4,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6859774867008472,0.8486923514786413,tensor([55.1724], device='cuda:2'),tensor([56.7797], device='cuda:2')
2,0.6733355511879099,0.786904308755519,tensor([58.8362], device='cuda:2'),tensor([63.5593], device='cuda:2')
3,0.657730470443594,0.7727273086370048,tensor([64.2241], device='cuda:2'),tensor([52.5424], device='cuda:2')
4,0.6297257018500361,0.9504252172122567,tensor([67.0259], device='cuda:2'),tensor([50.], device='cuda:2')
5,0.5993024665733864,0.9076251028958013,tensor([68.5345], device='cuda:2'),tensor([51.6949], device='cuda:2')
6,0.5358498286584328,1.0825038799795055,tensor([75.], device='cuda:2'),tensor([50.], device='cuda:2')
7,0.527461376940382,0.7233258071592299,tensor([73.7069], device='cuda:2'),tensor([63.5593], device='cuda:2')
8,0.4683374336053585,0.7524996647390269,tensor([78.0172], device='cuda:2'),tensor([56.7797], device='cuda:2')
9,0.4303668738696082,1.2661290330401922,tensor([81.2500], device='cuda:2'),tensor([50.], device='cuda:2')
10,0.3202105191504133,0.9318482542442064,tensor([88.1466], device='cuda:2'),tensor([55.0847], device='cuda:2')
11,0.2868677830516264,1.582817777738733,tensor([88.3621], device='cuda:2'),tensor([56.7797], device='cuda:2')
12,0.2616617231758247,1.1304467951847335,tensor([90.7328], device='cuda:2'),tensor([60.1695], device='cuda:2')
13,0.19794847104088242,2.3397185155900857,tensor([92.6724], device='cuda:2'),tensor([50.], device='cuda:2')
14,0.2104120467998216,1.1109687549582983,tensor([92.4569], device='cuda:2'),tensor([59.3220], device='cuda:2')
15,0.19378511430213935,1.684616063105858,tensor([93.1034], device='cuda:2'),tensor([50.8475], device='cuda:2')
16,0.14665516170046838,1.376161021448798,tensor([95.9052], device='cuda:2'),tensor([59.3220], device='cuda:2')
17,0.15231306608445172,1.072232308024067,tensor([95.4741], device='cuda:2'),tensor([52.5424], device='cuda:2')
18,0.1780034669289558,1.5412392247531375,tensor([95.2586], device='cuda:2'),tensor([56.7797], device='cuda:2')
19,0.1294650977621947,1.9387134823758723,tensor([95.4741], device='cuda:2'),tensor([51.6949], device='cuda:2')
20,0.13974145956032363,1.4156933722986003,tensor([94.6121], device='cuda:2'),tensor([63.5593], device='cuda:2')
21,0.10589952312474107,1.3072391435251398,tensor([96.3362], device='cuda:2'),tensor([56.7797], device='cuda:2')
22,0.07844697258130101,1.8667841965364198,tensor([96.5517], device='cuda:2'),tensor([54.2373], device='cuda:2')
23,0.1295597119637462,1.5220177203921947,tensor([95.2586], device='cuda:2'),tensor([50.8475], device='cuda:2')
24,0.20532742054362235,3.083564813864433,tensor([93.1034], device='cuda:2'),tensor([51.6949], device='cuda:2')
25,0.08645120269823658,1.7643666234561952,tensor([97.6293], device='cuda:2'),tensor([55.9322], device='cuda:2')
26,0.04187872205674749,2.4691941980588235,tensor([99.3534], device='cuda:2'),tensor([57.6271], device='cuda:2')
27,0.11262248931974493,1.8135049403724024,tensor([96.9828], device='cuda:2'),tensor([56.7797], device='cuda:2')
28,0.08466018853580644,1.6929607017565582,tensor([97.1983], device='cuda:2'),tensor([53.3898], device='cuda:2')
29,0.060492314450474906,1.5931796239594282,tensor([98.2759], device='cuda:2'),tensor([55.0847], device='cuda:2')
30,0.17528013679036342,2.1659633527367803,tensor([95.9052], device='cuda:2'),tensor([50.8475], device='cuda:2')
31,0.14085874117204342,3.7234825688903617,tensor([94.1810], device='cuda:2'),tensor([50.8475], device='cuda:2')
32,0.06298985510787541,1.510979917089818,tensor([97.1983], device='cuda:2'),tensor([60.1695], device='cuda:2')
33,0.015268644489596823,1.8726035170888498,tensor([99.5690], device='cuda:2'),tensor([62.7119], device='cuda:2')
34,0.0762202545752659,1.707213813975706,tensor([97.1983], device='cuda:2'),tensor([63.5593], device='cuda:2')
35,0.10651349452131524,2.3004043011342064,tensor([96.9828], device='cuda:2'),tensor([58.4746], device='cuda:2')
36,0.013588924344856361,3.385117039842121,tensor([99.7845], device='cuda:2'),tensor([57.6271], device='cuda:2')
37,0.09455167453939668,4.852550977367466,tensor([98.2759], device='cuda:2'),tensor([51.6949], device='cuda:2')
38,0.09916641923612995,1.9993515944076796,tensor([97.1983], device='cuda:2'),tensor([54.2373], device='cuda:2')
39,0.03132717230468627,2.6033932536335316,tensor([98.7069], device='cuda:2'),tensor([56.7797], device='cuda:2')
40,0.07242507241407393,2.4025299892587175,tensor([97.4138], device='cuda:2'),tensor([55.0847], device='cuda:2')
41,0.11210667070893045,1.7328141008393239,tensor([98.0603], device='cuda:2'),tensor([51.6949], device='cuda:2')
42,0.20225023880504586,1.5231342532877195,tensor([93.7500], device='cuda:2'),tensor([55.0847], device='cuda:2')
43,0.09403106319449103,2.3352650095850733,tensor([97.1983], device='cuda:2'),tensor([57.6271], device='cuda:2')
44,0.10855503193532309,1.3904436755988558,tensor([95.9052], device='cuda:2'),tensor([59.3220], device='cuda:2')
45,0.034707880522734644,1.687186295198182,tensor([99.1379], device='cuda:2'),tensor([62.7119], device='cuda:2')
46,0.05194930010475218,2.8323092844526645,tensor([98.7069], device='cuda:2'),tensor([55.0847], device='cuda:2')
47,0.08835891982577997,2.7811181767512174,tensor([97.8448], device='cuda:2'),tensor([55.0847], device='cuda:2')
48,0.05920076455694125,1.8737641037520716,tensor([98.4914], device='cuda:2'),tensor([57.6271], device='cuda:2')
49,0.08021677841466514,1.878454070980266,tensor([97.4138], device='cuda:2'),tensor([55.0847], device='cuda:2')
50,0.08123291700733183,1.3165819427724612,tensor([96.9828], device='cuda:2'),tensor([56.7797], device='cuda:2')
51,0.03888785425605702,1.721967423366288,tensor([99.1379], device='cuda:2'),tensor([56.7797], device='cuda:2')
52,0.07307740186284907,2.701753247592409,tensor([99.1379], device='cuda:2'),tensor([54.2373], device='cuda:2')
53,0.025063603742104344,2.411277566925954,tensor([99.1379], device='cuda:2'),tensor([50.8475], device='cuda:2')
54,0.16702340177719102,1.435282032368547,tensor([96.5517], device='cuda:2'),tensor([55.0847], device='cuda:2')
55,0.12016283045823943,1.1987619889994798,tensor([96.7672], device='cuda:2'),tensor([64.4068], device='cuda:2')
56,0.03875968499132482,2.3543955754425565,tensor([99.3534], device='cuda:2'),tensor([55.0847], device='cuda:2')
57,0.18977077631204559,1.4293821873301167,tensor([93.5345], device='cuda:2'),tensor([56.7797], device='cuda:2')
58,0.0850729455966663,1.7735216405432104,tensor([97.4138], device='cuda:2'),tensor([65.2542], device='cuda:2')
59,0.04212489521084755,2.2828586672322224,tensor([98.4914], device='cuda:2'),tensor([53.3898], device='cuda:2')
60,0.016997146232887613,2.671889114051552,tensor([99.3534], device='cuda:2'),tensor([55.9322], device='cuda:2')
61,0.01867299343649424,3.1174789020570657,tensor([99.3534], device='cuda:2'),tensor([61.8644], device='cuda:2')
62,0.1000673687662568,1.4966754908278836,tensor([96.5517], device='cuda:2'),tensor([60.1695], device='cuda:2')
63,0.126944990824619,1.8262192056340687,tensor([96.1207], device='cuda:2'),tensor([55.9322], device='cuda:2')
64,0.022223723291596078,2.5461572337958773,tensor([99.3534], device='cuda:2'),tensor([52.5424], device='cuda:2')
65,0.02983281778732158,2.8446916109424527,tensor([99.5690], device='cuda:2'),tensor([56.7797], device='cuda:2')
