model_8_5,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6967173058781734,0.7376462578063919,tensor([51.1530], device='cuda:2'),tensor([49.5238], device='cuda:2')
2,0.683155542649563,0.6949851711591085,tensor([56.1845], device='cuda:2'),tensor([47.6190], device='cuda:2')
3,0.6774148721115144,0.7122920728865124,tensor([57.8616], device='cuda:2'),tensor([56.1905], device='cuda:2')
4,0.674547553062439,0.6888860214324225,tensor([62.0545], device='cuda:2'),tensor([55.2381], device='cuda:2')
5,0.644932882340949,0.6543196610042027,tensor([64.3606], device='cuda:2'),tensor([66.6667], device='cuda:2')
6,0.6154682508804513,0.6091384569803874,tensor([67.5052], device='cuda:2'),tensor([69.5238], device='cuda:2')
7,0.5738685268526057,0.692594750154586,tensor([71.4885], device='cuda:2'),tensor([60.0000], device='cuda:2')
8,0.5520691351820588,1.1182190315842273,tensor([72.1174], device='cuda:2'),tensor([58.0952], device='cuda:2')
9,0.5309391381605616,0.6092698596772693,tensor([75.6813], device='cuda:2'),tensor([68.5714], device='cuda:2')
10,0.4199916398000417,0.6791811647869291,tensor([81.9706], device='cuda:2'),tensor([65.7143], device='cuda:2')
11,0.41051126601061233,1.0301556360153925,tensor([83.0189], device='cuda:2'),tensor([57.1429], device='cuda:2')
12,0.35472214284433007,0.8057717187064034,tensor([87.2117], device='cuda:2'),tensor([60.0000], device='cuda:2')
13,0.26047574814635505,1.0879085339251018,tensor([89.7275], device='cuda:2'),tensor([59.0476], device='cuda:2')
14,0.3071935507986281,0.7709673930669114,tensor([88.2600], device='cuda:2'),tensor([60.9524], device='cuda:2')
15,0.2891265196995165,0.7392942662749972,tensor([92.2432], device='cuda:2'),tensor([64.7619], device='cuda:2')
16,0.12734203463111785,1.6397466296241396,tensor([96.0168], device='cuda:2'),tensor([55.2381], device='cuda:2')
17,0.18833183804897893,1.1130739189329601,tensor([93.0818], device='cuda:2'),tensor([62.8571], device='cuda:2')
18,0.09243398546719576,2.4446382422709747,tensor([96.4361], device='cuda:2'),tensor([61.9048], device='cuda:2')
19,0.13631530214624335,1.5562661398024786,tensor([96.2264], device='cuda:2'),tensor([62.8571], device='cuda:2')
20,0.22783326986197,2.0226216523034966,tensor([93.2914], device='cuda:2'),tensor([54.2857], device='cuda:2')
21,0.11978441507280248,1.9235281683149792,tensor([97.0650], device='cuda:2'),tensor([57.1429], device='cuda:2')
22,0.1218023079621217,1.132138820985953,tensor([97.0650], device='cuda:2'),tensor([64.7619], device='cuda:2')
23,0.0770958121202152,1.6582187175750733,tensor([97.2746], device='cuda:2'),tensor([62.8571], device='cuda:2')
24,0.06185858391237053,1.1896910910982461,tensor([97.4843], device='cuda:2'),tensor([69.5238], device='cuda:2')
25,0.01858087367633459,1.4511119307229472,tensor([99.3711], device='cuda:2'),tensor([67.6190], device='cuda:2')
26,0.1216563296897739,1.1625865970339093,tensor([95.1782], device='cuda:2'),tensor([64.7619], device='cuda:2')
27,0.10020436221183096,1.8826915513901483,tensor([96.6457], device='cuda:2'),tensor([58.0952], device='cuda:2')
28,0.025240286648765486,1.4931355575720469,tensor([98.7421], device='cuda:2'),tensor([62.8571], device='cuda:2')
29,0.00720502484520991,1.7348477383011154,tensor([99.7904], device='cuda:2'),tensor([62.8571], device='cuda:2')
30,0.0052157681940179085,1.6476748723193027,tensor([99.5807], device='cuda:2'),tensor([65.7143], device='cuda:2')
31,0.0061081634062638635,1.9009111155290157,tensor([99.7904], device='cuda:2'),tensor([63.8095], device='cuda:2')
32,0.008694799293755271,1.830314817252968,tensor([99.5807], device='cuda:2'),tensor([65.7143], device='cuda:2')
33,0.13354032532248766,1.9449569893668273,tensor([98.5325], device='cuda:2'),tensor([65.7143], device='cuda:2')
34,0.0014231452926954564,1.9458051704151287,tensor([100.], device='cuda:2'),tensor([69.5238], device='cuda:2')
35,0.0010622385858632068,1.9997493426004527,tensor([100.], device='cuda:2'),tensor([69.5238], device='cuda:2')
36,0.0001681589178426114,2.2742612441380814,tensor([100.], device='cuda:2'),tensor([68.5714], device='cuda:2')
37,0.01701384525242449,2.27157513527643,tensor([99.5807], device='cuda:2'),tensor([68.5714], device='cuda:2')
38,0.2160814356013773,2.3647802159899722,tensor([98.7421], device='cuda:2'),tensor([66.6667], device='cuda:2')
39,0.17967792741321215,2.4783163978939955,tensor([98.9518], device='cuda:2'),tensor([65.7143], device='cuda:2')
40,0.0016014399996076994,2.5436366569428164,tensor([100.], device='cuda:2'),tensor([66.6667], device='cuda:2')
41,2.7163972187013724e-05,2.468466319356646,tensor([100.], device='cuda:2'),tensor([67.6190], device='cuda:2')
42,3.594028108175428e-05,2.4552772380043497,tensor([100.], device='cuda:2'),tensor([66.6667], device='cuda:2')
43,3.060734666492783e-05,2.4356898954936432,tensor([100.], device='cuda:2'),tensor([68.5714], device='cuda:2')
44,0.00043740053118569185,3.2030471522349955,tensor([100.], device='cuda:2'),tensor([64.7619], device='cuda:2')
45,0.004749751792677246,2.305206514538735,tensor([99.7904], device='cuda:2'),tensor([65.7143], device='cuda:2')
46,0.24240798836164432,7.459089006696429,tensor([93.0818], device='cuda:2'),tensor([49.5238], device='cuda:2')
47,0.20672428599349857,0.9115446536491315,tensor([93.5010], device='cuda:2'),tensor([63.8095], device='cuda:2')
48,0.12353929574259671,2.043367897896503,tensor([94.7589], device='cuda:2'),tensor([60.0000], device='cuda:2')
49,0.08517345439435707,1.119794123513358,tensor([97.2746], device='cuda:2'),tensor([72.3810], device='cuda:2')
50,0.048647058183186744,1.1970115956806002,tensor([98.9518], device='cuda:2'),tensor([65.7143], device='cuda:2')
51,0.12907610916721965,1.3500204787944399,tensor([96.6457], device='cuda:2'),tensor([67.6190], device='cuda:2')
52,0.1091570022615528,0.9481300171819471,tensor([97.0650], device='cuda:2'),tensor([71.4286], device='cuda:2')
53,0.18940849175805566,1.2790517466408866,tensor([95.1782], device='cuda:2'),tensor([57.1429], device='cuda:2')
54,0.03242235979069204,1.6568394916398184,tensor([99.1614], device='cuda:2'),tensor([60.9524], device='cuda:2')
55,0.0541862869399465,1.6724885684393702,tensor([98.7421], device='cuda:2'),tensor([61.9048], device='cuda:2')
56,0.03826430556925689,1.7650375176043738,tensor([98.3228], device='cuda:2'),tensor([62.8571], device='cuda:2')
57,0.05335321568003397,1.467025862461222,tensor([99.1614], device='cuda:2'),tensor([65.7143], device='cuda:2')
58,0.017384615950577123,1.7438932250652994,tensor([99.5807], device='cuda:2'),tensor([62.8571], device='cuda:2')
59,0.025236328990800028,1.34955642931832,tensor([99.1614], device='cuda:2'),tensor([68.5714], device='cuda:2')
60,0.0432316327992711,1.773433538100549,tensor([98.1132], device='cuda:2'),tensor([65.7143], device='cuda:2')
61,0.09725952465907207,1.2832870775575949,tensor([96.4361], device='cuda:2'),tensor([61.9048], device='cuda:2')
62,0.040683396450542614,1.8691581754457383,tensor([98.5325], device='cuda:2'),tensor([63.8095], device='cuda:2')
63,0.0493735104084915,1.6316100634279704,tensor([98.5325], device='cuda:2'),tensor([64.7619], device='cuda:2')
64,0.008788645224593506,1.7694395125089657,tensor([99.7904], device='cuda:2'),tensor([63.8095], device='cuda:2')
65,0.031477737649777356,1.837045313914617,tensor([99.1614], device='cuda:2'),tensor([60.9524], device='cuda:2')
