model_8_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6878693013631997,0.8588624329499479,tensor([55.4622], device='cuda:2'),tensor([56.6038], device='cuda:2')
2,0.666367721657793,0.9887370444693655,tensor([63.8656], device='cuda:2'),tensor([58.4906], device='cuda:2')
3,0.6434149471651606,0.8057493007970307,tensor([69.1177], device='cuda:2'),tensor([50.], device='cuda:2')
4,0.59697429322395,0.7418224474169174,tensor([71.8487], device='cuda:2'),tensor([49.0566], device='cuda:2')
5,0.533218430120404,0.7767025097361151,tensor([76.8908], device='cuda:2'),tensor([50.9434], device='cuda:2')
6,0.509816861954056,1.1001501184589457,tensor([78.1513], device='cuda:2'),tensor([51.8868], device='cuda:2')
7,0.45614965097243043,1.1088325084661537,tensor([80.6723], device='cuda:2'),tensor([55.6604], device='cuda:2')
8,0.37963876904559735,0.7840742423849286,tensor([83.4034], device='cuda:2'),tensor([56.6038], device='cuda:2')
9,0.3626516033746615,1.0656455337720097,tensor([85.5042], device='cuda:2'),tensor([56.6038], device='cuda:2')
10,0.23581499224450408,2.973702702882155,tensor([91.1765], device='cuda:2'),tensor([51.8868], device='cuda:2')
11,0.23248907601257332,1.36399681444438,tensor([92.0168], device='cuda:2'),tensor([52.8302], device='cuda:2')
12,0.22701280097625837,2.4576801140353366,tensor([90.7563], device='cuda:2'),tensor([50.9434], device='cuda:2')
13,0.19566753577096624,1.489901599140381,tensor([92.8571], device='cuda:2'),tensor([53.7736], device='cuda:2')
14,0.105209334289749,2.297826369416039,tensor([96.4286], device='cuda:2'),tensor([51.8868], device='cuda:2')
15,0.16303268676435873,1.9791234273832503,tensor([93.9076], device='cuda:2'),tensor([55.6604], device='cuda:2')
16,0.26895763111465115,2.3242316217917316,tensor([90.7563], device='cuda:2'),tensor([52.8302], device='cuda:2')
17,0.11633987375339415,2.0901157196681455,tensor([96.6387], device='cuda:2'),tensor([51.8868], device='cuda:2')
18,0.13017899874879532,2.0643069415159947,tensor([96.0084], device='cuda:2'),tensor([50.], device='cuda:2')
19,0.08559598699662083,2.567951613720858,tensor([96.8487], device='cuda:2'),tensor([56.6038], device='cuda:2')
20,0.11940562838841104,2.855145868265404,tensor([96.6387], device='cuda:2'),tensor([50.9434], device='cuda:2')
21,0.32237714403817636,1.7657087563343767,tensor([89.7059], device='cuda:2'),tensor([54.7170], device='cuda:2')
22,0.09464078122640357,2.172924860468451,tensor([96.4286], device='cuda:2'),tensor([50.], device='cuda:2')
23,0.09316845509094507,3.150322544124891,tensor([97.0588], device='cuda:2'),tensor([51.8868], device='cuda:2')
24,0.11960293092577085,3.53498731019362,tensor([96.2185], device='cuda:2'),tensor([46.2264], device='cuda:2')
25,0.1480272428539558,1.8427389002633545,tensor([95.3782], device='cuda:2'),tensor([58.4906], device='cuda:2')
26,0.06762421055219504,1.8988702971980256,tensor([98.1092], device='cuda:2'),tensor([50.], device='cuda:2')
27,0.043896307798245326,1.8440751129726194,tensor([98.3193], device='cuda:2'),tensor([50.9434], device='cuda:2')
28,0.044100942320660926,2.991669958492495,tensor([98.3193], device='cuda:2'),tensor([50.], device='cuda:2')
29,0.05702131746033765,3.9606325975000973,tensor([97.6891], device='cuda:2'),tensor([55.6604], device='cuda:2')
30,0.11912058619048618,3.303642978540288,tensor([97.2689], device='cuda:2'),tensor([50.9434], device='cuda:2')
31,0.07038411865517852,3.113180291259064,tensor([97.2689], device='cuda:2'),tensor([49.0566], device='cuda:2')
32,0.14274705859357908,4.994015305461186,tensor([98.5294], device='cuda:2'),tensor([54.7170], device='cuda:2')
33,0.05886842667158427,5.899448581461637,tensor([99.3698], device='cuda:2'),tensor([50.9434], device='cuda:2')
34,0.15782971208617977,2.6671868261653557,tensor([97.8992], device='cuda:2'),tensor([48.1132], device='cuda:2')
35,0.14722609075428056,2.812393603459844,tensor([94.9580], device='cuda:2'),tensor([49.0566], device='cuda:2')
36,0.053422685078650466,4.5915920413889975,tensor([97.6891], device='cuda:2'),tensor([47.1698], device='cuda:2')
37,0.04337773373066846,4.278817103156504,tensor([98.5294], device='cuda:2'),tensor([53.7736], device='cuda:2')
38,0.06282636737098776,1.9881549196423225,tensor([97.4790], device='cuda:2'),tensor([54.7170], device='cuda:2')
39,0.13750660279863552,2.899040800958591,tensor([97.0588], device='cuda:2'),tensor([50.], device='cuda:2')
40,0.04566164408759566,3.6425976727931006,tensor([98.7395], device='cuda:2'),tensor([54.7170], device='cuda:2')
41,0.08130013549987994,2.334180570998282,tensor([97.4790], device='cuda:2'),tensor([50.], device='cuda:2')
42,0.09963287759088997,3.0958515658693493,tensor([98.1092], device='cuda:2'),tensor([49.0566], device='cuda:2')
43,0.023702964731264653,4.078284013664947,tensor([99.5798], device='cuda:2'),tensor([50.9434], device='cuda:2')
44,0.023320540841973717,4.439305933438382,tensor([99.1597], device='cuda:2'),tensor([48.1132], device='cuda:2')
45,0.09250138018033344,2.720072046765741,tensor([98.3193], device='cuda:2'),tensor([47.1698], device='cuda:2')
46,0.23870232060644336,4.666969768000099,tensor([96.6387], device='cuda:2'),tensor([50.9434], device='cuda:2')
47,0.07851680794030334,2.420769312471714,tensor([97.4790], device='cuda:2'),tensor([51.8868], device='cuda:2')
48,0.046241351448786015,3.614556276503037,tensor([98.3193], device='cuda:2'),tensor([54.7170], device='cuda:2')
49,0.023899664307502476,4.038792247550105,tensor([99.1597], device='cuda:2'),tensor([53.7736], device='cuda:2')
50,0.01214836274408956,4.1731235979581776,tensor([99.5798], device='cuda:2'),tensor([55.6604], device='cuda:2')
51,0.015549222257347247,4.182692682967995,tensor([99.5798], device='cuda:2'),tensor([52.8302], device='cuda:2')
52,0.052302384751138534,4.429934346732104,tensor([98.3193], device='cuda:2'),tensor([53.7736], device='cuda:2')
53,0.10859575784988232,3.9786759653592148,tensor([97.4790], device='cuda:2'),tensor([52.8302], device='cuda:2')
54,0.1394500070268155,2.666418490544805,tensor([96.2185], device='cuda:2'),tensor([53.7736], device='cuda:2')
55,0.08651054098183766,2.087335061071054,tensor([97.6891], device='cuda:2'),tensor([48.1132], device='cuda:2')
56,0.019463576383408385,2.7545295903142892,tensor([99.1597], device='cuda:2'),tensor([50.9434], device='cuda:2')
57,0.14889604466631734,3.4323346589226276,tensor([97.2689], device='cuda:2'),tensor([50.9434], device='cuda:2')
58,0.02865264895621019,3.4234776890502787,tensor([98.3193], device='cuda:2'),tensor([52.8302], device='cuda:2')
59,0.00345843279658292,3.4216175801911444,tensor([100.0000], device='cuda:2'),tensor([50.], device='cuda:2')
60,0.0032039163558593604,3.8479013487977802,tensor([99.7899], device='cuda:2'),tensor([53.7736], device='cuda:2')
61,0.040652907792351575,3.8938560969424696,tensor([99.1597], device='cuda:2'),tensor([51.8868], device='cuda:2')
62,0.16294756727762708,5.990137717071569,tensor([95.1681], device='cuda:2'),tensor([57.5472], device='cuda:2')
63,0.15861936329405152,2.906372851920578,tensor([96.8487], device='cuda:2'),tensor([54.7170], device='cuda:2')
64,0.024627039585737736,2.437015506456483,tensor([99.1597], device='cuda:2'),tensor([52.8302], device='cuda:2')
65,0.01285370180513772,3.3372436267025067,tensor([99.5798], device='cuda:2'),tensor([55.6604], device='cuda:2')
